x,y,z,source,class
12,35,34,Accelerometer-2012-06-06-09-43-14-climb_stairs-m6.txt,Climb_stairs
12,35,34,Accelerometer-2012-06-06-09-43-14-climb_stairs-m6.txt,Climb_stairs
11,34,35,Accelerometer-2012-06-06-09-43-14-climb_stairs-m6.txt,Climb_stairs
11,34,35,Accelerometer-2012-06-06-09-43-14-climb_stairs-m6.txt,Climb_stairs
13,34,35,Accelerometer-2012-06-06-09-43-14-climb_stairs-m6.txt,Climb_stairs
12,36,34,Accelerometer-2012-06-06-09-43-14-climb_stairs-m6.txt,Climb_stairs
14,35,35,Accelerometer-2012-06-06-09-43-14-climb_stairs-m6.txt,Climb_stairs
13,34,35,Accelerometer-2012-06-06-09-43-14-climb_stairs-m6.txt,Climb_stairs
12,35,35,Accelerometer-2012-06-06-09-43-14-climb_stairs-m6.txt,Climb_stairs
12,34,34,Accelerometer-2012-06-06-09-43-14-climb_stairs-m6.txt,Climb_stairs
11,36,34,Accelerometer-2012-06-06-09-43-14-climb_stairs-m6.txt,Climb_stairs
12,35,35,Accelerometer-2012-06-06-09-43-14-climb_stairs-m6.txt,Climb_stairs
13,35,34,Accelerometer-2012-06-06-09-43-14-climb_stairs-m6.txt,Climb_stairs
12,36,34,Accelerometer-2012-06-06-09-43-14-climb_stairs-m6.txt,Climb_stairs
13,36,35,Accelerometer-2012-06-06-09-43-14-climb_stairs-m6.txt,Climb_stairs
12,35,34,Accelerometer-2012-06-06-09-43-14-climb_stairs-m6.txt,Climb_stairs
11,35,35,Accelerometer-2012-06-06-09-43-14-climb_stairs-m6.txt,Climb_stairs
12,35,34,Accelerometer-2012-06-06-09-43-14-climb_stairs-m6.txt,Climb_stairs
13,35,34,Accelerometer-2012-06-06-09-43-14-climb_stairs-m6.txt,Climb_stairs
11,35,35,Accelerometer-2012-06-06-09-43-14-climb_stairs-m6.txt,Climb_stairs
11,36,35,Accelerometer-2012-06-06-09-43-14-climb_stairs-m6.txt,Climb_stairs
12,36,35,Accelerometer-2012-06-06-09-43-14-climb_stairs-m6.txt,Climb_stairs
12,34,35,Accelerometer-2012-06-06-09-43-14-climb_stairs-m6.txt,Climb_stairs
12,35,35,Accelerometer-2012-06-06-09-43-14-climb_stairs-m6.txt,Climb_stairs
12,35,34,Accelerometer-2012-06-06-09-43-14-climb_stairs-m6.txt,Climb_stairs
13,35,35,Accelerometer-2012-06-06-09-43-14-climb_stairs-m6.txt,Climb_stairs
12,36,34,Accelerometer-2012-06-06-09-43-14-climb_stairs-m6.txt,Climb_stairs
12,37,35,Accelerometer-2012-06-06-09-43-14-climb_stairs-m6.txt,Climb_stairs
11,36,35,Accelerometer-2012-06-06-09-43-14-climb_stairs-m6.txt,Climb_stairs
12,36,35,Accelerometer-2012-06-06-09-43-14-climb_stairs-m6.txt,Climb_stairs
10,36,35,Accelerometer-2012-06-06-09-43-14-climb_stairs-m6.txt,Climb_stairs
9,37,35,Accelerometer-2012-06-06-09-43-14-climb_stairs-m6.txt,Climb_stairs
9,36,36,Accelerometer-2012-06-06-09-43-14-climb_stairs-m6.txt,Climb_stairs
9,38,34,Accelerometer-2012-06-06-09-43-14-climb_stairs-m6.txt,Climb_stairs
6,36,33,Accelerometer-2012-06-06-09-43-14-climb_stairs-m6.txt,Climb_stairs
6,35,33,Accelerometer-2012-06-06-09-43-14-climb_stairs-m6.txt,Climb_stairs
6,35,34,Accelerometer-2012-06-06-09-43-14-climb_stairs-m6.txt,Climb_stairs
10,34,34,Accelerometer-2012-06-06-09-43-14-climb_stairs-m6.txt,Climb_stairs
13,33,34,Accelerometer-2012-06-06-09-43-14-climb_stairs-m6.txt,Climb_stairs
13,33,34,Accelerometer-2012-06-06-09-43-14-climb_stairs-m6.txt,Climb_stairs
