x,y,z,source,class
38,35,53,Accelerometer-2011-06-01-16-46-50-pour_water-f1.txt,Pour_water
45,38,35,Accelerometer-2011-06-01-16-46-50-pour_water-f1.txt,Pour_water
39,34,53,Accelerometer-2011-06-01-16-46-50-pour_water-f1.txt,Pour_water
39,36,52,Accelerometer-2011-06-01-16-46-50-pour_water-f1.txt,Pour_water
37,35,53,Accelerometer-2011-06-01-16-46-50-pour_water-f1.txt,Pour_water
38,36,52,Accelerometer-2011-06-01-16-46-50-pour_water-f1.txt,Pour_water
37,35,53,Accelerometer-2011-06-01-16-46-50-pour_water-f1.txt,Pour_water
35,34,52,Accelerometer-2011-06-01-16-46-50-pour_water-f1.txt,Pour_water
35,35,53,Accelerometer-2011-06-01-16-46-50-pour_water-f1.txt,Pour_water
34,34,52,Accelerometer-2011-06-01-16-46-50-pour_water-f1.txt,Pour_water
36,34,52,Accelerometer-2011-06-01-16-46-50-pour_water-f1.txt,Pour_water
37,35,52,Accelerometer-2011-06-01-16-46-50-pour_water-f1.txt,Pour_water
36,34,53,Accelerometer-2011-06-01-16-46-50-pour_water-f1.txt,Pour_water
35,34,53,Accelerometer-2011-06-01-16-46-50-pour_water-f1.txt,Pour_water
36,35,52,Accelerometer-2011-06-01-16-46-50-pour_water-f1.txt,Pour_water
38,34,53,Accelerometer-2011-06-01-16-46-50-pour_water-f1.txt,Pour_water
36,35,52,Accelerometer-2011-06-01-16-46-50-pour_water-f1.txt,Pour_water
37,33,52,Accelerometer-2011-06-01-16-46-50-pour_water-f1.txt,Pour_water
37,35,53,Accelerometer-2011-06-01-16-46-50-pour_water-f1.txt,Pour_water
37,35,53,Accelerometer-2011-06-01-16-46-50-pour_water-f1.txt,Pour_water
37,34,53,Accelerometer-2011-06-01-16-46-50-pour_water-f1.txt,Pour_water
37,34,53,Accelerometer-2011-06-01-16-46-50-pour_water-f1.txt,Pour_water
37,34,52,Accelerometer-2011-06-01-16-46-50-pour_water-f1.txt,Pour_water
36,35,53,Accelerometer-2011-06-01-16-46-50-pour_water-f1.txt,Pour_water
37,34,52,Accelerometer-2011-06-01-16-46-50-pour_water-f1.txt,Pour_water
36,34,53,Accelerometer-2011-06-01-16-46-50-pour_water-f1.txt,Pour_water
37,34,53,Accelerometer-2011-06-01-16-46-50-pour_water-f1.txt,Pour_water
36,34,52,Accelerometer-2011-06-01-16-46-50-pour_water-f1.txt,Pour_water
37,34,52,Accelerometer-2011-06-01-16-46-50-pour_water-f1.txt,Pour_water
36,34,53,Accelerometer-2011-06-01-16-46-50-pour_water-f1.txt,Pour_water
36,34,53,Accelerometer-2011-06-01-16-46-50-pour_water-f1.txt,Pour_water
37,34,54,Accelerometer-2011-06-01-16-46-50-pour_water-f1.txt,Pour_water
37,35,52,Accelerometer-2011-06-01-16-46-50-pour_water-f1.txt,Pour_water
36,34,52,Accelerometer-2011-06-01-16-46-50-pour_water-f1.txt,Pour_water
35,33,53,Accelerometer-2011-06-01-16-46-50-pour_water-f1.txt,Pour_water
38,33,53,Accelerometer-2011-06-01-16-46-50-pour_water-f1.txt,Pour_water
37,34,52,Accelerometer-2011-06-01-16-46-50-pour_water-f1.txt,Pour_water
37,33,53,Accelerometer-2011-06-01-16-46-50-pour_water-f1.txt,Pour_water
36,34,54,Accelerometer-2011-06-01-16-46-50-pour_water-f1.txt,Pour_water
37,35,53,Accelerometer-2011-06-01-16-46-50-pour_water-f1.txt,Pour_water
37,35,53,Accelerometer-2011-06-01-16-46-50-pour_water-f1.txt,Pour_water
37,35,53,Accelerometer-2011-06-01-16-46-50-pour_water-f1.txt,Pour_water
36,35,53,Accelerometer-2011-06-01-16-46-50-pour_water-f1.txt,Pour_water
36,34,53,Accelerometer-2011-06-01-16-46-50-pour_water-f1.txt,Pour_water
36,34,54,Accelerometer-2011-06-01-16-46-50-pour_water-f1.txt,Pour_water
35,33,53,Accelerometer-2011-06-01-16-46-50-pour_water-f1.txt,Pour_water
38,31,55,Accelerometer-2011-06-01-16-46-50-pour_water-f1.txt,Pour_water
38,31,55,Accelerometer-2011-06-01-16-46-50-pour_water-f1.txt,Pour_water
40,32,53,Accelerometer-2011-06-01-16-46-50-pour_water-f1.txt,Pour_water
41,39,57,Accelerometer-2011-06-01-16-46-50-pour_water-f1.txt,Pour_water
41,41,57,Accelerometer-2011-06-01-16-46-50-pour_water-f1.txt,Pour_water
42,36,55,Accelerometer-2011-06-01-16-46-50-pour_water-f1.txt,Pour_water
41,34,54,Accelerometer-2011-06-01-16-46-50-pour_water-f1.txt,Pour_water
42,37,54,Accelerometer-2011-06-01-16-46-50-pour_water-f1.txt,Pour_water
40,37,54,Accelerometer-2011-06-01-16-46-50-pour_water-f1.txt,Pour_water
40,39,53,Accelerometer-2011-06-01-16-46-50-pour_water-f1.txt,Pour_water
40,39,51,Accelerometer-2011-06-01-16-46-50-pour_water-f1.txt,Pour_water
41,37,52,Accelerometer-2011-06-01-16-46-50-pour_water-f1.txt,Pour_water
40,40,50,Accelerometer-2011-06-01-16-46-50-pour_water-f1.txt,Pour_water
38,37,51,Accelerometer-2011-06-01-16-46-50-pour_water-f1.txt,Pour_water
37,40,50,Accelerometer-2011-06-01-16-46-50-pour_water-f1.txt,Pour_water
36,36,51,Accelerometer-2011-06-01-16-46-50-pour_water-f1.txt,Pour_water
35,37,49,Accelerometer-2011-06-01-16-46-50-pour_water-f1.txt,Pour_water
35,37,49,Accelerometer-2011-06-01-16-46-50-pour_water-f1.txt,Pour_water
33,37,49,Accelerometer-2011-06-01-16-46-50-pour_water-f1.txt,Pour_water
33,39,48,Accelerometer-2011-06-01-16-46-50-pour_water-f1.txt,Pour_water
33,41,50,Accelerometer-2011-06-01-16-46-50-pour_water-f1.txt,Pour_water
31,39,50,Accelerometer-2011-06-01-16-46-50-pour_water-f1.txt,Pour_water
31,39,50,Accelerometer-2011-06-01-16-46-50-pour_water-f1.txt,Pour_water
30,40,49,Accelerometer-2011-06-01-16-46-50-pour_water-f1.txt,Pour_water
29,39,52,Accelerometer-2011-06-01-16-46-50-pour_water-f1.txt,Pour_water
30,39,49,Accelerometer-2011-06-01-16-46-50-pour_water-f1.txt,Pour_water
30,40,52,Accelerometer-2011-06-01-16-46-50-pour_water-f1.txt,Pour_water
30,39,51,Accelerometer-2011-06-01-16-46-50-pour_water-f1.txt,Pour_water
31,41,48,Accelerometer-2011-06-01-16-46-50-pour_water-f1.txt,Pour_water
32,40,49,Accelerometer-2011-06-01-16-46-50-pour_water-f1.txt,Pour_water
30,43,50,Accelerometer-2011-06-01-16-46-50-pour_water-f1.txt,Pour_water
31,43,48,Accelerometer-2011-06-01-16-46-50-pour_water-f1.txt,Pour_water
31,44,50,Accelerometer-2011-06-01-16-46-50-pour_water-f1.txt,Pour_water
31,44,50,Accelerometer-2011-06-01-16-46-50-pour_water-f1.txt,Pour_water
31,44,49,Accelerometer-2011-06-01-16-46-50-pour_water-f1.txt,Pour_water
30,44,49,Accelerometer-2011-06-01-16-46-50-pour_water-f1.txt,Pour_water
30,50,49,Accelerometer-2011-06-01-16-46-50-pour_water-f1.txt,Pour_water
