x,y,z,source,class
26,44,47,Accelerometer-2011-06-02-17-26-02-standup_chair-m1.txt,Standup_chair
26,44,48,Accelerometer-2011-06-02-17-26-02-standup_chair-m1.txt,Standup_chair
26,46,48,Accelerometer-2011-06-02-17-26-02-standup_chair-m1.txt,Standup_chair
25,45,48,Accelerometer-2011-06-02-17-26-02-standup_chair-m1.txt,Standup_chair
26,43,47,Accelerometer-2011-06-02-17-26-02-standup_chair-m1.txt,Standup_chair
25,46,46,Accelerometer-2011-06-02-17-26-02-standup_chair-m1.txt,Standup_chair
25,45,47,Accelerometer-2011-06-02-17-26-02-standup_chair-m1.txt,Standup_chair
24,45,47,Accelerometer-2011-06-02-17-26-02-standup_chair-m1.txt,Standup_chair
25,45,47,Accelerometer-2011-06-02-17-26-02-standup_chair-m1.txt,Standup_chair
25,45,47,Accelerometer-2011-06-02-17-26-02-standup_chair-m1.txt,Standup_chair
25,46,48,Accelerometer-2011-06-02-17-26-02-standup_chair-m1.txt,Standup_chair
25,46,48,Accelerometer-2011-06-02-17-26-02-standup_chair-m1.txt,Standup_chair
26,45,48,Accelerometer-2011-06-02-17-26-02-standup_chair-m1.txt,Standup_chair
26,44,48,Accelerometer-2011-06-02-17-26-02-standup_chair-m1.txt,Standup_chair
26,46,47,Accelerometer-2011-06-02-17-26-02-standup_chair-m1.txt,Standup_chair
25,45,47,Accelerometer-2011-06-02-17-26-02-standup_chair-m1.txt,Standup_chair
25,48,46,Accelerometer-2011-06-02-17-26-02-standup_chair-m1.txt,Standup_chair
24,52,46,Accelerometer-2011-06-02-17-26-02-standup_chair-m1.txt,Standup_chair
24,50,46,Accelerometer-2011-06-02-17-26-02-standup_chair-m1.txt,Standup_chair
22,49,47,Accelerometer-2011-06-02-17-26-02-standup_chair-m1.txt,Standup_chair
22,46,47,Accelerometer-2011-06-02-17-26-02-standup_chair-m1.txt,Standup_chair
25,44,48,Accelerometer-2011-06-02-17-26-02-standup_chair-m1.txt,Standup_chair
27,43,51,Accelerometer-2011-06-02-17-26-02-standup_chair-m1.txt,Standup_chair
21,36,45,Accelerometer-2011-06-02-17-26-02-standup_chair-m1.txt,Standup_chair
20,41,50,Accelerometer-2011-06-02-17-26-02-standup_chair-m1.txt,Standup_chair
17,36,54,Accelerometer-2011-06-02-17-26-02-standup_chair-m1.txt,Standup_chair
18,38,55,Accelerometer-2011-06-02-17-26-02-standup_chair-m1.txt,Standup_chair
21,39,55,Accelerometer-2011-06-02-17-26-02-standup_chair-m1.txt,Standup_chair
25,37,53,Accelerometer-2011-06-02-17-26-02-standup_chair-m1.txt,Standup_chair
27,33,53,Accelerometer-2011-06-02-17-26-02-standup_chair-m1.txt,Standup_chair
30,39,54,Accelerometer-2011-06-02-17-26-02-standup_chair-m1.txt,Standup_chair
31,33,50,Accelerometer-2011-06-02-17-26-02-standup_chair-m1.txt,Standup_chair
30,33,49,Accelerometer-2011-06-02-17-26-02-standup_chair-m1.txt,Standup_chair
29,31,47,Accelerometer-2011-06-02-17-26-02-standup_chair-m1.txt,Standup_chair
30,36,51,Accelerometer-2011-06-02-17-26-02-standup_chair-m1.txt,Standup_chair
26,32,51,Accelerometer-2011-06-02-17-26-02-standup_chair-m1.txt,Standup_chair
27,29,48,Accelerometer-2011-06-02-17-26-02-standup_chair-m1.txt,Standup_chair
27,28,45,Accelerometer-2011-06-02-17-26-02-standup_chair-m1.txt,Standup_chair
26,29,44,Accelerometer-2011-06-02-17-26-02-standup_chair-m1.txt,Standup_chair
22,27,46,Accelerometer-2011-06-02-17-26-02-standup_chair-m1.txt,Standup_chair
22,28,48,Accelerometer-2011-06-02-17-26-02-standup_chair-m1.txt,Standup_chair
18,35,51,Accelerometer-2011-06-02-17-26-02-standup_chair-m1.txt,Standup_chair
16,29,49,Accelerometer-2011-06-02-17-26-02-standup_chair-m1.txt,Standup_chair
18,32,49,Accelerometer-2011-06-02-17-26-02-standup_chair-m1.txt,Standup_chair
22,32,50,Accelerometer-2011-06-02-17-26-02-standup_chair-m1.txt,Standup_chair
19,31,51,Accelerometer-2011-06-02-17-26-02-standup_chair-m1.txt,Standup_chair
18,33,49,Accelerometer-2011-06-02-17-26-02-standup_chair-m1.txt,Standup_chair
21,32,48,Accelerometer-2011-06-02-17-26-02-standup_chair-m1.txt,Standup_chair
29,31,47,Accelerometer-2011-06-02-17-26-02-standup_chair-m1.txt,Standup_chair
19,38,49,Accelerometer-2011-06-02-17-26-02-standup_chair-m1.txt,Standup_chair
21,36,50,Accelerometer-2011-06-02-17-26-02-standup_chair-m1.txt,Standup_chair
21,34,50,Accelerometer-2011-06-02-17-26-02-standup_chair-m1.txt,Standup_chair
20,32,55,Accelerometer-2011-06-02-17-26-02-standup_chair-m1.txt,Standup_chair
18,39,50,Accelerometer-2011-06-02-17-26-02-standup_chair-m1.txt,Standup_chair
22,40,48,Accelerometer-2011-06-02-17-26-02-standup_chair-m1.txt,Standup_chair
19,39,48,Accelerometer-2011-06-02-17-26-02-standup_chair-m1.txt,Standup_chair
15,38,44,Accelerometer-2011-06-02-17-26-02-standup_chair-m1.txt,Standup_chair
10,41,37,Accelerometer-2011-06-02-17-26-02-standup_chair-m1.txt,Standup_chair
12,42,37,Accelerometer-2011-06-02-17-26-02-standup_chair-m1.txt,Standup_chair
13,50,40,Accelerometer-2011-06-02-17-26-02-standup_chair-m1.txt,Standup_chair
14,50,37,Accelerometer-2011-06-02-17-26-02-standup_chair-m1.txt,Standup_chair
14,48,39,Accelerometer-2011-06-02-17-26-02-standup_chair-m1.txt,Standup_chair
13,43,38,Accelerometer-2011-06-02-17-26-02-standup_chair-m1.txt,Standup_chair
11,41,35,Accelerometer-2011-06-02-17-26-02-standup_chair-m1.txt,Standup_chair
12,43,36,Accelerometer-2011-06-02-17-26-02-standup_chair-m1.txt,Standup_chair
12,42,36,Accelerometer-2011-06-02-17-26-02-standup_chair-m1.txt,Standup_chair
11,45,36,Accelerometer-2011-06-02-17-26-02-standup_chair-m1.txt,Standup_chair
10,42,34,Accelerometer-2011-06-02-17-26-02-standup_chair-m1.txt,Standup_chair
7,39,33,Accelerometer-2011-06-02-17-26-02-standup_chair-m1.txt,Standup_chair
5,46,38,Accelerometer-2011-06-02-17-26-02-standup_chair-m1.txt,Standup_chair
2,38,29,Accelerometer-2011-06-02-17-26-02-standup_chair-m1.txt,Standup_chair
5,33,27,Accelerometer-2011-06-02-17-26-02-standup_chair-m1.txt,Standup_chair
7,30,30,Accelerometer-2011-06-02-17-26-02-standup_chair-m1.txt,Standup_chair
11,30,30,Accelerometer-2011-06-02-17-26-02-standup_chair-m1.txt,Standup_chair
16,32,31,Accelerometer-2011-06-02-17-26-02-standup_chair-m1.txt,Standup_chair
18,32,32,Accelerometer-2011-06-02-17-26-02-standup_chair-m1.txt,Standup_chair
18,33,33,Accelerometer-2011-06-02-17-26-02-standup_chair-m1.txt,Standup_chair
21,34,33,Accelerometer-2011-06-02-17-26-02-standup_chair-m1.txt,Standup_chair
22,34,34,Accelerometer-2011-06-02-17-26-02-standup_chair-m1.txt,Standup_chair
21,35,35,Accelerometer-2011-06-02-17-26-02-standup_chair-m1.txt,Standup_chair
19,36,35,Accelerometer-2011-06-02-17-26-02-standup_chair-m1.txt,Standup_chair
18,36,35,Accelerometer-2011-06-02-17-26-02-standup_chair-m1.txt,Standup_chair
15,36,33,Accelerometer-2011-06-02-17-26-02-standup_chair-m1.txt,Standup_chair
14,35,34,Accelerometer-2011-06-02-17-26-02-standup_chair-m1.txt,Standup_chair
15,35,33,Accelerometer-2011-06-02-17-26-02-standup_chair-m1.txt,Standup_chair
15,37,34,Accelerometer-2011-06-02-17-26-02-standup_chair-m1.txt,Standup_chair
14,36,34,Accelerometer-2011-06-02-17-26-02-standup_chair-m1.txt,Standup_chair
14,37,36,Accelerometer-2011-06-02-17-26-02-standup_chair-m1.txt,Standup_chair
14,37,37,Accelerometer-2011-06-02-17-26-02-standup_chair-m1.txt,Standup_chair
14,38,36,Accelerometer-2011-06-02-17-26-02-standup_chair-m1.txt,Standup_chair
15,37,37,Accelerometer-2011-06-02-17-26-02-standup_chair-m1.txt,Standup_chair
13,37,37,Accelerometer-2011-06-02-17-26-02-standup_chair-m1.txt,Standup_chair
13,36,36,Accelerometer-2011-06-02-17-26-02-standup_chair-m1.txt,Standup_chair
12,37,37,Accelerometer-2011-06-02-17-26-02-standup_chair-m1.txt,Standup_chair
11,36,36,Accelerometer-2011-06-02-17-26-02-standup_chair-m1.txt,Standup_chair
12,39,37,Accelerometer-2011-06-02-17-26-02-standup_chair-m1.txt,Standup_chair
11,38,35,Accelerometer-2011-06-02-17-26-02-standup_chair-m1.txt,Standup_chair
11,37,36,Accelerometer-2011-06-02-17-26-02-standup_chair-m1.txt,Standup_chair
12,38,36,Accelerometer-2011-06-02-17-26-02-standup_chair-m1.txt,Standup_chair
11,39,35,Accelerometer-2011-06-02-17-26-02-standup_chair-m1.txt,Standup_chair
11,39,36,Accelerometer-2011-06-02-17-26-02-standup_chair-m1.txt,Standup_chair
10,40,35,Accelerometer-2011-06-02-17-26-02-standup_chair-m1.txt,Standup_chair
10,39,35,Accelerometer-2011-06-02-17-26-02-standup_chair-m1.txt,Standup_chair
11,40,34,Accelerometer-2011-06-02-17-26-02-standup_chair-m1.txt,Standup_chair
13,37,35,Accelerometer-2011-06-02-17-26-02-standup_chair-m1.txt,Standup_chair
14,38,34,Accelerometer-2011-06-02-17-26-02-standup_chair-m1.txt,Standup_chair
11,39,33,Accelerometer-2011-06-02-17-26-02-standup_chair-m1.txt,Standup_chair
8,39,32,Accelerometer-2011-06-02-17-26-02-standup_chair-m1.txt,Standup_chair
6,36,32,Accelerometer-2011-06-02-17-26-02-standup_chair-m1.txt,Standup_chair
10,35,32,Accelerometer-2011-06-02-17-26-02-standup_chair-m1.txt,Standup_chair
13,38,32,Accelerometer-2011-06-02-17-26-02-standup_chair-m1.txt,Standup_chair
14,37,31,Accelerometer-2011-06-02-17-26-02-standup_chair-m1.txt,Standup_chair
13,36,31,Accelerometer-2011-06-02-17-26-02-standup_chair-m1.txt,Standup_chair
10,37,30,Accelerometer-2011-06-02-17-26-02-standup_chair-m1.txt,Standup_chair
11,37,31,Accelerometer-2011-06-02-17-26-02-standup_chair-m1.txt,Standup_chair
11,36,32,Accelerometer-2011-06-02-17-26-02-standup_chair-m1.txt,Standup_chair
14,39,33,Accelerometer-2011-06-02-17-26-02-standup_chair-m1.txt,Standup_chair
15,38,33,Accelerometer-2011-06-02-17-26-02-standup_chair-m1.txt,Standup_chair
