x,y,z,source,class
29,46,48,Accelerometer-2011-06-02-17-39-54-comb_hair-m1.txt,Comb_hair
29,45,47,Accelerometer-2011-06-02-17-39-54-comb_hair-m1.txt,Comb_hair
29,45,48,Accelerometer-2011-06-02-17-39-54-comb_hair-m1.txt,Comb_hair
28,45,47,Accelerometer-2011-06-02-17-39-54-comb_hair-m1.txt,Comb_hair
29,46,48,Accelerometer-2011-06-02-17-39-54-comb_hair-m1.txt,Comb_hair
28,46,47,Accelerometer-2011-06-02-17-39-54-comb_hair-m1.txt,Comb_hair
29,46,47,Accelerometer-2011-06-02-17-39-54-comb_hair-m1.txt,Comb_hair
29,47,47,Accelerometer-2011-06-02-17-39-54-comb_hair-m1.txt,Comb_hair
29,46,47,Accelerometer-2011-06-02-17-39-54-comb_hair-m1.txt,Comb_hair
29,45,48,Accelerometer-2011-06-02-17-39-54-comb_hair-m1.txt,Comb_hair
29,46,47,Accelerometer-2011-06-02-17-39-54-comb_hair-m1.txt,Comb_hair
30,46,47,Accelerometer-2011-06-02-17-39-54-comb_hair-m1.txt,Comb_hair
28,46,48,Accelerometer-2011-06-02-17-39-54-comb_hair-m1.txt,Comb_hair
29,45,48,Accelerometer-2011-06-02-17-39-54-comb_hair-m1.txt,Comb_hair
28,46,48,Accelerometer-2011-06-02-17-39-54-comb_hair-m1.txt,Comb_hair
29,46,48,Accelerometer-2011-06-02-17-39-54-comb_hair-m1.txt,Comb_hair
30,44,48,Accelerometer-2011-06-02-17-39-54-comb_hair-m1.txt,Comb_hair
29,44,48,Accelerometer-2011-06-02-17-39-54-comb_hair-m1.txt,Comb_hair
28,46,49,Accelerometer-2011-06-02-17-39-54-comb_hair-m1.txt,Comb_hair
29,46,48,Accelerometer-2011-06-02-17-39-54-comb_hair-m1.txt,Comb_hair
29,45,48,Accelerometer-2011-06-02-17-39-54-comb_hair-m1.txt,Comb_hair
30,45,47,Accelerometer-2011-06-02-17-39-54-comb_hair-m1.txt,Comb_hair
28,45,48,Accelerometer-2011-06-02-17-39-54-comb_hair-m1.txt,Comb_hair
30,46,47,Accelerometer-2011-06-02-17-39-54-comb_hair-m1.txt,Comb_hair
28,45,48,Accelerometer-2011-06-02-17-39-54-comb_hair-m1.txt,Comb_hair
27,47,48,Accelerometer-2011-06-02-17-39-54-comb_hair-m1.txt,Comb_hair
29,45,47,Accelerometer-2011-06-02-17-39-54-comb_hair-m1.txt,Comb_hair
29,45,47,Accelerometer-2011-06-02-17-39-54-comb_hair-m1.txt,Comb_hair
28,45,48,Accelerometer-2011-06-02-17-39-54-comb_hair-m1.txt,Comb_hair
30,45,49,Accelerometer-2011-06-02-17-39-54-comb_hair-m1.txt,Comb_hair
29,47,48,Accelerometer-2011-06-02-17-39-54-comb_hair-m1.txt,Comb_hair
29,46,48,Accelerometer-2011-06-02-17-39-54-comb_hair-m1.txt,Comb_hair
30,46,47,Accelerometer-2011-06-02-17-39-54-comb_hair-m1.txt,Comb_hair
28,46,48,Accelerometer-2011-06-02-17-39-54-comb_hair-m1.txt,Comb_hair
28,46,48,Accelerometer-2011-06-02-17-39-54-comb_hair-m1.txt,Comb_hair
30,46,48,Accelerometer-2011-06-02-17-39-54-comb_hair-m1.txt,Comb_hair
28,44,47,Accelerometer-2011-06-02-17-39-54-comb_hair-m1.txt,Comb_hair
