x,y,z,source,class
39,43,45,Accelerometer-2011-03-24-10-25-11-descend_stairs-f1.txt,Descend_stairs
39,33,45,Accelerometer-2011-03-24-10-25-11-descend_stairs-f1.txt,Descend_stairs
41,45,44,Accelerometer-2011-03-24-10-25-11-descend_stairs-f1.txt,Descend_stairs
39,43,43,Accelerometer-2011-03-24-10-25-11-descend_stairs-f1.txt,Descend_stairs
39,45,41,Accelerometer-2011-03-24-10-25-11-descend_stairs-f1.txt,Descend_stairs
39,49,41,Accelerometer-2011-03-24-10-25-11-descend_stairs-f1.txt,Descend_stairs
37,49,40,Accelerometer-2011-03-24-10-25-11-descend_stairs-f1.txt,Descend_stairs
38,47,40,Accelerometer-2011-03-24-10-25-11-descend_stairs-f1.txt,Descend_stairs
38,44,41,Accelerometer-2011-03-24-10-25-11-descend_stairs-f1.txt,Descend_stairs
37,44,39,Accelerometer-2011-03-24-10-25-11-descend_stairs-f1.txt,Descend_stairs
35,43,39,Accelerometer-2011-03-24-10-25-11-descend_stairs-f1.txt,Descend_stairs
34,43,39,Accelerometer-2011-03-24-10-25-11-descend_stairs-f1.txt,Descend_stairs
30,52,40,Accelerometer-2011-03-24-10-25-11-descend_stairs-f1.txt,Descend_stairs
30,48,39,Accelerometer-2011-03-24-10-25-11-descend_stairs-f1.txt,Descend_stairs
26,47,37,Accelerometer-2011-03-24-10-25-11-descend_stairs-f1.txt,Descend_stairs
23,49,38,Accelerometer-2011-03-24-10-25-11-descend_stairs-f1.txt,Descend_stairs
22,49,40,Accelerometer-2011-03-24-10-25-11-descend_stairs-f1.txt,Descend_stairs
15,53,37,Accelerometer-2011-03-24-10-25-11-descend_stairs-f1.txt,Descend_stairs
13,51,39,Accelerometer-2011-03-24-10-25-11-descend_stairs-f1.txt,Descend_stairs
13,51,40,Accelerometer-2011-03-24-10-25-11-descend_stairs-f1.txt,Descend_stairs
12,46,39,Accelerometer-2011-03-24-10-25-11-descend_stairs-f1.txt,Descend_stairs
10,46,38,Accelerometer-2011-03-24-10-25-11-descend_stairs-f1.txt,Descend_stairs
9,43,36,Accelerometer-2011-03-24-10-25-11-descend_stairs-f1.txt,Descend_stairs
9,42,34,Accelerometer-2011-03-24-10-25-11-descend_stairs-f1.txt,Descend_stairs
8,40,36,Accelerometer-2011-03-24-10-25-11-descend_stairs-f1.txt,Descend_stairs
9,42,37,Accelerometer-2011-03-24-10-25-11-descend_stairs-f1.txt,Descend_stairs
9,40,36,Accelerometer-2011-03-24-10-25-11-descend_stairs-f1.txt,Descend_stairs
10,41,35,Accelerometer-2011-03-24-10-25-11-descend_stairs-f1.txt,Descend_stairs
12,39,34,Accelerometer-2011-03-24-10-25-11-descend_stairs-f1.txt,Descend_stairs
12,39,33,Accelerometer-2011-03-24-10-25-11-descend_stairs-f1.txt,Descend_stairs
13,38,32,Accelerometer-2011-03-24-10-25-11-descend_stairs-f1.txt,Descend_stairs
14,40,32,Accelerometer-2011-03-24-10-25-11-descend_stairs-f1.txt,Descend_stairs
13,39,33,Accelerometer-2011-03-24-10-25-11-descend_stairs-f1.txt,Descend_stairs
12,38,32,Accelerometer-2011-03-24-10-25-11-descend_stairs-f1.txt,Descend_stairs
12,39,32,Accelerometer-2011-03-24-10-25-11-descend_stairs-f1.txt,Descend_stairs
12,39,32,Accelerometer-2011-03-24-10-25-11-descend_stairs-f1.txt,Descend_stairs
11,40,32,Accelerometer-2011-03-24-10-25-11-descend_stairs-f1.txt,Descend_stairs
12,38,32,Accelerometer-2011-03-24-10-25-11-descend_stairs-f1.txt,Descend_stairs
13,38,32,Accelerometer-2011-03-24-10-25-11-descend_stairs-f1.txt,Descend_stairs
12,38,33,Accelerometer-2011-03-24-10-25-11-descend_stairs-f1.txt,Descend_stairs
12,38,32,Accelerometer-2011-03-24-10-25-11-descend_stairs-f1.txt,Descend_stairs
12,38,33,Accelerometer-2011-03-24-10-25-11-descend_stairs-f1.txt,Descend_stairs
12,38,33,Accelerometer-2011-03-24-10-25-11-descend_stairs-f1.txt,Descend_stairs
11,40,33,Accelerometer-2011-03-24-10-25-11-descend_stairs-f1.txt,Descend_stairs
11,39,32,Accelerometer-2011-03-24-10-25-11-descend_stairs-f1.txt,Descend_stairs
8,39,32,Accelerometer-2011-03-24-10-25-11-descend_stairs-f1.txt,Descend_stairs
12,39,33,Accelerometer-2011-03-24-10-25-11-descend_stairs-f1.txt,Descend_stairs
14,39,33,Accelerometer-2011-03-24-10-25-11-descend_stairs-f1.txt,Descend_stairs
12,39,34,Accelerometer-2011-03-24-10-25-11-descend_stairs-f1.txt,Descend_stairs
13,39,34,Accelerometer-2011-03-24-10-25-11-descend_stairs-f1.txt,Descend_stairs
12,38,33,Accelerometer-2011-03-24-10-25-11-descend_stairs-f1.txt,Descend_stairs
10,33,39,Accelerometer-2011-03-24-10-25-11-descend_stairs-f1.txt,Descend_stairs
10,32,39,Accelerometer-2011-03-24-10-25-11-descend_stairs-f1.txt,Descend_stairs
14,37,35,Accelerometer-2011-03-24-10-25-11-descend_stairs-f1.txt,Descend_stairs
12,38,35,Accelerometer-2011-03-24-10-25-11-descend_stairs-f1.txt,Descend_stairs
12,39,32,Accelerometer-2011-03-24-10-25-11-descend_stairs-f1.txt,Descend_stairs
13,39,33,Accelerometer-2011-03-24-10-25-11-descend_stairs-f1.txt,Descend_stairs
12,39,33,Accelerometer-2011-03-24-10-25-11-descend_stairs-f1.txt,Descend_stairs
13,38,34,Accelerometer-2011-03-24-10-25-11-descend_stairs-f1.txt,Descend_stairs
12,37,34,Accelerometer-2011-03-24-10-25-11-descend_stairs-f1.txt,Descend_stairs
11,37,35,Accelerometer-2011-03-24-10-25-11-descend_stairs-f1.txt,Descend_stairs
12,38,35,Accelerometer-2011-03-24-10-25-11-descend_stairs-f1.txt,Descend_stairs
11,38,34,Accelerometer-2011-03-24-10-25-11-descend_stairs-f1.txt,Descend_stairs
13,38,35,Accelerometer-2011-03-24-10-25-11-descend_stairs-f1.txt,Descend_stairs
12,38,36,Accelerometer-2011-03-24-10-25-11-descend_stairs-f1.txt,Descend_stairs
12,38,35,Accelerometer-2011-03-24-10-25-11-descend_stairs-f1.txt,Descend_stairs
11,37,34,Accelerometer-2011-03-24-10-25-11-descend_stairs-f1.txt,Descend_stairs
12,37,33,Accelerometer-2011-03-24-10-25-11-descend_stairs-f1.txt,Descend_stairs
12,37,35,Accelerometer-2011-03-24-10-25-11-descend_stairs-f1.txt,Descend_stairs
11,37,35,Accelerometer-2011-03-24-10-25-11-descend_stairs-f1.txt,Descend_stairs
13,37,34,Accelerometer-2011-03-24-10-25-11-descend_stairs-f1.txt,Descend_stairs
11,38,34,Accelerometer-2011-03-24-10-25-11-descend_stairs-f1.txt,Descend_stairs
12,38,35,Accelerometer-2011-03-24-10-25-11-descend_stairs-f1.txt,Descend_stairs
12,38,34,Accelerometer-2011-03-24-10-25-11-descend_stairs-f1.txt,Descend_stairs
12,37,35,Accelerometer-2011-03-24-10-25-11-descend_stairs-f1.txt,Descend_stairs
14,39,35,Accelerometer-2011-03-24-10-25-11-descend_stairs-f1.txt,Descend_stairs
11,37,34,Accelerometer-2011-03-24-10-25-11-descend_stairs-f1.txt,Descend_stairs
12,39,34,Accelerometer-2011-03-24-10-25-11-descend_stairs-f1.txt,Descend_stairs
12,37,34,Accelerometer-2011-03-24-10-25-11-descend_stairs-f1.txt,Descend_stairs
12,38,34,Accelerometer-2011-03-24-10-25-11-descend_stairs-f1.txt,Descend_stairs
11,38,33,Accelerometer-2011-03-24-10-25-11-descend_stairs-f1.txt,Descend_stairs
12,37,33,Accelerometer-2011-03-24-10-25-11-descend_stairs-f1.txt,Descend_stairs
12,38,33,Accelerometer-2011-03-24-10-25-11-descend_stairs-f1.txt,Descend_stairs
12,38,34,Accelerometer-2011-03-24-10-25-11-descend_stairs-f1.txt,Descend_stairs
9,37,33,Accelerometer-2011-03-24-10-25-11-descend_stairs-f1.txt,Descend_stairs
11,37,34,Accelerometer-2011-03-24-10-25-11-descend_stairs-f1.txt,Descend_stairs
12,38,35,Accelerometer-2011-03-24-10-25-11-descend_stairs-f1.txt,Descend_stairs
12,38,35,Accelerometer-2011-03-24-10-25-11-descend_stairs-f1.txt,Descend_stairs
10,39,37,Accelerometer-2011-03-24-10-25-11-descend_stairs-f1.txt,Descend_stairs
12,37,36,Accelerometer-2011-03-24-10-25-11-descend_stairs-f1.txt,Descend_stairs
12,39,37,Accelerometer-2011-03-24-10-25-11-descend_stairs-f1.txt,Descend_stairs
12,39,36,Accelerometer-2011-03-24-10-25-11-descend_stairs-f1.txt,Descend_stairs
14,38,36,Accelerometer-2011-03-24-10-25-11-descend_stairs-f1.txt,Descend_stairs
14,38,36,Accelerometer-2011-03-24-10-25-11-descend_stairs-f1.txt,Descend_stairs
14,38,34,Accelerometer-2011-03-24-10-25-11-descend_stairs-f1.txt,Descend_stairs
13,37,34,Accelerometer-2011-03-24-10-25-11-descend_stairs-f1.txt,Descend_stairs
14,39,36,Accelerometer-2011-03-24-10-25-11-descend_stairs-f1.txt,Descend_stairs
14,38,35,Accelerometer-2011-03-24-10-25-11-descend_stairs-f1.txt,Descend_stairs
13,38,36,Accelerometer-2011-03-24-10-25-11-descend_stairs-f1.txt,Descend_stairs
13,38,37,Accelerometer-2011-03-24-10-25-11-descend_stairs-f1.txt,Descend_stairs
17,38,36,Accelerometer-2011-03-24-10-25-11-descend_stairs-f1.txt,Descend_stairs
17,37,37,Accelerometer-2011-03-24-10-25-11-descend_stairs-f1.txt,Descend_stairs
16,38,35,Accelerometer-2011-03-24-10-25-11-descend_stairs-f1.txt,Descend_stairs
17,38,36,Accelerometer-2011-03-24-10-25-11-descend_stairs-f1.txt,Descend_stairs
17,38,36,Accelerometer-2011-03-24-10-25-11-descend_stairs-f1.txt,Descend_stairs
15,37,36,Accelerometer-2011-03-24-10-25-11-descend_stairs-f1.txt,Descend_stairs
