x,y,z,source,class
36,34,54,Accelerometer-2012-06-20-21-53-40-getup_bed-m10.txt,Getup_bed
36,33,34,Accelerometer-2012-06-20-21-53-40-getup_bed-m10.txt,Getup_bed
34,34,53,Accelerometer-2012-06-20-21-53-40-getup_bed-m10.txt,Getup_bed
34,34,53,Accelerometer-2012-06-20-21-53-40-getup_bed-m10.txt,Getup_bed
35,34,53,Accelerometer-2012-06-20-21-53-40-getup_bed-m10.txt,Getup_bed
34,34,53,Accelerometer-2012-06-20-21-53-40-getup_bed-m10.txt,Getup_bed
34,34,53,Accelerometer-2012-06-20-21-53-40-getup_bed-m10.txt,Getup_bed
36,35,53,Accelerometer-2012-06-20-21-53-40-getup_bed-m10.txt,Getup_bed
33,33,53,Accelerometer-2012-06-20-21-53-40-getup_bed-m10.txt,Getup_bed
35,33,53,Accelerometer-2012-06-20-21-53-40-getup_bed-m10.txt,Getup_bed
34,31,53,Accelerometer-2012-06-20-21-53-40-getup_bed-m10.txt,Getup_bed
33,33,53,Accelerometer-2012-06-20-21-53-40-getup_bed-m10.txt,Getup_bed
35,35,52,Accelerometer-2012-06-20-21-53-40-getup_bed-m10.txt,Getup_bed
35,33,53,Accelerometer-2012-06-20-21-53-40-getup_bed-m10.txt,Getup_bed
35,34,54,Accelerometer-2012-06-20-21-53-40-getup_bed-m10.txt,Getup_bed
34,34,52,Accelerometer-2012-06-20-21-53-40-getup_bed-m10.txt,Getup_bed
35,34,53,Accelerometer-2012-06-20-21-53-40-getup_bed-m10.txt,Getup_bed
35,34,52,Accelerometer-2012-06-20-21-53-40-getup_bed-m10.txt,Getup_bed
35,32,53,Accelerometer-2012-06-20-21-53-40-getup_bed-m10.txt,Getup_bed
35,33,53,Accelerometer-2012-06-20-21-53-40-getup_bed-m10.txt,Getup_bed
35,34,53,Accelerometer-2012-06-20-21-53-40-getup_bed-m10.txt,Getup_bed
34,34,54,Accelerometer-2012-06-20-21-53-40-getup_bed-m10.txt,Getup_bed
35,33,54,Accelerometer-2012-06-20-21-53-40-getup_bed-m10.txt,Getup_bed
35,33,54,Accelerometer-2012-06-20-21-53-40-getup_bed-m10.txt,Getup_bed
34,32,53,Accelerometer-2012-06-20-21-53-40-getup_bed-m10.txt,Getup_bed
35,32,53,Accelerometer-2012-06-20-21-53-40-getup_bed-m10.txt,Getup_bed
34,34,53,Accelerometer-2012-06-20-21-53-40-getup_bed-m10.txt,Getup_bed
34,33,53,Accelerometer-2012-06-20-21-53-40-getup_bed-m10.txt,Getup_bed
35,34,54,Accelerometer-2012-06-20-21-53-40-getup_bed-m10.txt,Getup_bed
35,32,53,Accelerometer-2012-06-20-21-53-40-getup_bed-m10.txt,Getup_bed
35,34,54,Accelerometer-2012-06-20-21-53-40-getup_bed-m10.txt,Getup_bed
36,34,53,Accelerometer-2012-06-20-21-53-40-getup_bed-m10.txt,Getup_bed
35,34,53,Accelerometer-2012-06-20-21-53-40-getup_bed-m10.txt,Getup_bed
35,34,53,Accelerometer-2012-06-20-21-53-40-getup_bed-m10.txt,Getup_bed
34,34,53,Accelerometer-2012-06-20-21-53-40-getup_bed-m10.txt,Getup_bed
34,33,53,Accelerometer-2012-06-20-21-53-40-getup_bed-m10.txt,Getup_bed
35,33,53,Accelerometer-2012-06-20-21-53-40-getup_bed-m10.txt,Getup_bed
34,34,52,Accelerometer-2012-06-20-21-53-40-getup_bed-m10.txt,Getup_bed
35,34,52,Accelerometer-2012-06-20-21-53-40-getup_bed-m10.txt,Getup_bed
35,33,53,Accelerometer-2012-06-20-21-53-40-getup_bed-m10.txt,Getup_bed
