x,y,z,source,class
13,36,33,Accelerometer-2011-06-02-17-45-12-sitdown_chair-m1.txt,Sitdown_chair
12,37,33,Accelerometer-2011-06-02-17-45-12-sitdown_chair-m1.txt,Sitdown_chair
12,37,35,Accelerometer-2011-06-02-17-45-12-sitdown_chair-m1.txt,Sitdown_chair
12,38,33,Accelerometer-2011-06-02-17-45-12-sitdown_chair-m1.txt,Sitdown_chair
13,37,35,Accelerometer-2011-06-02-17-45-12-sitdown_chair-m1.txt,Sitdown_chair
12,37,34,Accelerometer-2011-06-02-17-45-12-sitdown_chair-m1.txt,Sitdown_chair
12,37,33,Accelerometer-2011-06-02-17-45-12-sitdown_chair-m1.txt,Sitdown_chair
12,37,33,Accelerometer-2011-06-02-17-45-12-sitdown_chair-m1.txt,Sitdown_chair
13,37,35,Accelerometer-2011-06-02-17-45-12-sitdown_chair-m1.txt,Sitdown_chair
12,37,34,Accelerometer-2011-06-02-17-45-12-sitdown_chair-m1.txt,Sitdown_chair
12,37,34,Accelerometer-2011-06-02-17-45-12-sitdown_chair-m1.txt,Sitdown_chair
12,38,34,Accelerometer-2011-06-02-17-45-12-sitdown_chair-m1.txt,Sitdown_chair
11,36,33,Accelerometer-2011-06-02-17-45-12-sitdown_chair-m1.txt,Sitdown_chair
12,37,34,Accelerometer-2011-06-02-17-45-12-sitdown_chair-m1.txt,Sitdown_chair
12,36,33,Accelerometer-2011-06-02-17-45-12-sitdown_chair-m1.txt,Sitdown_chair
12,36,34,Accelerometer-2011-06-02-17-45-12-sitdown_chair-m1.txt,Sitdown_chair
12,35,32,Accelerometer-2011-06-02-17-45-12-sitdown_chair-m1.txt,Sitdown_chair
12,36,34,Accelerometer-2011-06-02-17-45-12-sitdown_chair-m1.txt,Sitdown_chair
12,38,34,Accelerometer-2011-06-02-17-45-12-sitdown_chair-m1.txt,Sitdown_chair
13,37,34,Accelerometer-2011-06-02-17-45-12-sitdown_chair-m1.txt,Sitdown_chair
11,38,33,Accelerometer-2011-06-02-17-45-12-sitdown_chair-m1.txt,Sitdown_chair
13,37,33,Accelerometer-2011-06-02-17-45-12-sitdown_chair-m1.txt,Sitdown_chair
13,37,34,Accelerometer-2011-06-02-17-45-12-sitdown_chair-m1.txt,Sitdown_chair
13,37,33,Accelerometer-2011-06-02-17-45-12-sitdown_chair-m1.txt,Sitdown_chair
11,37,34,Accelerometer-2011-06-02-17-45-12-sitdown_chair-m1.txt,Sitdown_chair
12,36,33,Accelerometer-2011-06-02-17-45-12-sitdown_chair-m1.txt,Sitdown_chair
12,37,32,Accelerometer-2011-06-02-17-45-12-sitdown_chair-m1.txt,Sitdown_chair
13,37,32,Accelerometer-2011-06-02-17-45-12-sitdown_chair-m1.txt,Sitdown_chair
13,36,33,Accelerometer-2011-06-02-17-45-12-sitdown_chair-m1.txt,Sitdown_chair
12,36,30,Accelerometer-2011-06-02-17-45-12-sitdown_chair-m1.txt,Sitdown_chair
12,36,31,Accelerometer-2011-06-02-17-45-12-sitdown_chair-m1.txt,Sitdown_chair
12,36,32,Accelerometer-2011-06-02-17-45-12-sitdown_chair-m1.txt,Sitdown_chair
12,35,31,Accelerometer-2011-06-02-17-45-12-sitdown_chair-m1.txt,Sitdown_chair
11,37,32,Accelerometer-2011-06-02-17-45-12-sitdown_chair-m1.txt,Sitdown_chair
12,38,31,Accelerometer-2011-06-02-17-45-12-sitdown_chair-m1.txt,Sitdown_chair
11,37,31,Accelerometer-2011-06-02-17-45-12-sitdown_chair-m1.txt,Sitdown_chair
12,37,30,Accelerometer-2011-06-02-17-45-12-sitdown_chair-m1.txt,Sitdown_chair
15,33,30,Accelerometer-2011-06-02-17-45-12-sitdown_chair-m1.txt,Sitdown_chair
14,32,29,Accelerometer-2011-06-02-17-45-12-sitdown_chair-m1.txt,Sitdown_chair
14,35,28,Accelerometer-2011-06-02-17-45-12-sitdown_chair-m1.txt,Sitdown_chair
15,33,28,Accelerometer-2011-06-02-17-45-12-sitdown_chair-m1.txt,Sitdown_chair
12,31,29,Accelerometer-2011-06-02-17-45-12-sitdown_chair-m1.txt,Sitdown_chair
14,34,29,Accelerometer-2011-06-02-17-45-12-sitdown_chair-m1.txt,Sitdown_chair
14,41,31,Accelerometer-2011-06-02-17-45-12-sitdown_chair-m1.txt,Sitdown_chair
12,42,31,Accelerometer-2011-06-02-17-45-12-sitdown_chair-m1.txt,Sitdown_chair
13,40,32,Accelerometer-2011-06-02-17-45-12-sitdown_chair-m1.txt,Sitdown_chair
15,45,31,Accelerometer-2011-06-02-17-45-12-sitdown_chair-m1.txt,Sitdown_chair
11,50,45,Accelerometer-2011-06-02-17-45-12-sitdown_chair-m1.txt,Sitdown_chair
12,42,41,Accelerometer-2011-06-02-17-45-12-sitdown_chair-m1.txt,Sitdown_chair
22,35,34,Accelerometer-2011-06-02-17-45-12-sitdown_chair-m1.txt,Sitdown_chair
14,37,37,Accelerometer-2011-06-02-17-45-12-sitdown_chair-m1.txt,Sitdown_chair
12,38,34,Accelerometer-2011-06-02-17-45-12-sitdown_chair-m1.txt,Sitdown_chair
10,37,33,Accelerometer-2011-06-02-17-45-12-sitdown_chair-m1.txt,Sitdown_chair
11,38,28,Accelerometer-2011-06-02-17-45-12-sitdown_chair-m1.txt,Sitdown_chair
15,38,31,Accelerometer-2011-06-02-17-45-12-sitdown_chair-m1.txt,Sitdown_chair
15,37,31,Accelerometer-2011-06-02-17-45-12-sitdown_chair-m1.txt,Sitdown_chair
14,37,30,Accelerometer-2011-06-02-17-45-12-sitdown_chair-m1.txt,Sitdown_chair
14,35,29,Accelerometer-2011-06-02-17-45-12-sitdown_chair-m1.txt,Sitdown_chair
13,36,29,Accelerometer-2011-06-02-17-45-12-sitdown_chair-m1.txt,Sitdown_chair
14,33,32,Accelerometer-2011-06-02-17-45-12-sitdown_chair-m1.txt,Sitdown_chair
13,35,35,Accelerometer-2011-06-02-17-45-12-sitdown_chair-m1.txt,Sitdown_chair
9,42,34,Accelerometer-2011-06-02-17-45-12-sitdown_chair-m1.txt,Sitdown_chair
6,40,39,Accelerometer-2011-06-02-17-45-12-sitdown_chair-m1.txt,Sitdown_chair
4,43,44,Accelerometer-2011-06-02-17-45-12-sitdown_chair-m1.txt,Sitdown_chair
6,46,47,Accelerometer-2011-06-02-17-45-12-sitdown_chair-m1.txt,Sitdown_chair
12,45,50,Accelerometer-2011-06-02-17-45-12-sitdown_chair-m1.txt,Sitdown_chair
19,42,49,Accelerometer-2011-06-02-17-45-12-sitdown_chair-m1.txt,Sitdown_chair
20,43,45,Accelerometer-2011-06-02-17-45-12-sitdown_chair-m1.txt,Sitdown_chair
21,43,45,Accelerometer-2011-06-02-17-45-12-sitdown_chair-m1.txt,Sitdown_chair
21,46,46,Accelerometer-2011-06-02-17-45-12-sitdown_chair-m1.txt,Sitdown_chair
19,47,46,Accelerometer-2011-06-02-17-45-12-sitdown_chair-m1.txt,Sitdown_chair
23,41,51,Accelerometer-2011-06-02-17-45-12-sitdown_chair-m1.txt,Sitdown_chair
23,41,59,Accelerometer-2011-06-02-17-45-12-sitdown_chair-m1.txt,Sitdown_chair
27,43,53,Accelerometer-2011-06-02-17-45-12-sitdown_chair-m1.txt,Sitdown_chair
34,40,50,Accelerometer-2011-06-02-17-45-12-sitdown_chair-m1.txt,Sitdown_chair
39,42,51,Accelerometer-2011-06-02-17-45-12-sitdown_chair-m1.txt,Sitdown_chair
47,39,52,Accelerometer-2011-06-02-17-45-12-sitdown_chair-m1.txt,Sitdown_chair
38,37,47,Accelerometer-2011-06-02-17-45-12-sitdown_chair-m1.txt,Sitdown_chair
44,42,48,Accelerometer-2011-06-02-17-45-12-sitdown_chair-m1.txt,Sitdown_chair
36,48,53,Accelerometer-2011-06-02-17-45-12-sitdown_chair-m1.txt,Sitdown_chair
41,42,50,Accelerometer-2011-06-02-17-45-12-sitdown_chair-m1.txt,Sitdown_chair
43,43,49,Accelerometer-2011-06-02-17-45-12-sitdown_chair-m1.txt,Sitdown_chair
32,44,44,Accelerometer-2011-06-02-17-45-12-sitdown_chair-m1.txt,Sitdown_chair
34,45,47,Accelerometer-2011-06-02-17-45-12-sitdown_chair-m1.txt,Sitdown_chair
31,44,43,Accelerometer-2011-06-02-17-45-12-sitdown_chair-m1.txt,Sitdown_chair
27,42,40,Accelerometer-2011-06-02-17-45-12-sitdown_chair-m1.txt,Sitdown_chair
26,40,43,Accelerometer-2011-06-02-17-45-12-sitdown_chair-m1.txt,Sitdown_chair
23,34,51,Accelerometer-2011-06-02-17-45-12-sitdown_chair-m1.txt,Sitdown_chair
19,34,50,Accelerometer-2011-06-02-17-45-12-sitdown_chair-m1.txt,Sitdown_chair
