x,y,z,source,class
28,50,39,Accelerometer-2011-06-02-17-23-53-drink_glass-m1.txt,Drink_glass
37,33,32,Accelerometer-2011-06-02-17-23-53-drink_glass-m1.txt,Drink_glass
28,52,39,Accelerometer-2011-06-02-17-23-53-drink_glass-m1.txt,Drink_glass
28,51,39,Accelerometer-2011-06-02-17-23-53-drink_glass-m1.txt,Drink_glass
28,51,39,Accelerometer-2011-06-02-17-23-53-drink_glass-m1.txt,Drink_glass
27,52,39,Accelerometer-2011-06-02-17-23-53-drink_glass-m1.txt,Drink_glass
27,52,40,Accelerometer-2011-06-02-17-23-53-drink_glass-m1.txt,Drink_glass
27,52,38,Accelerometer-2011-06-02-17-23-53-drink_glass-m1.txt,Drink_glass
28,50,40,Accelerometer-2011-06-02-17-23-53-drink_glass-m1.txt,Drink_glass
27,52,39,Accelerometer-2011-06-02-17-23-53-drink_glass-m1.txt,Drink_glass
28,53,39,Accelerometer-2011-06-02-17-23-53-drink_glass-m1.txt,Drink_glass
28,51,39,Accelerometer-2011-06-02-17-23-53-drink_glass-m1.txt,Drink_glass
28,51,39,Accelerometer-2011-06-02-17-23-53-drink_glass-m1.txt,Drink_glass
28,52,39,Accelerometer-2011-06-02-17-23-53-drink_glass-m1.txt,Drink_glass
28,51,39,Accelerometer-2011-06-02-17-23-53-drink_glass-m1.txt,Drink_glass
28,52,39,Accelerometer-2011-06-02-17-23-53-drink_glass-m1.txt,Drink_glass
28,52,40,Accelerometer-2011-06-02-17-23-53-drink_glass-m1.txt,Drink_glass
28,52,39,Accelerometer-2011-06-02-17-23-53-drink_glass-m1.txt,Drink_glass
28,52,39,Accelerometer-2011-06-02-17-23-53-drink_glass-m1.txt,Drink_glass
28,51,40,Accelerometer-2011-06-02-17-23-53-drink_glass-m1.txt,Drink_glass
28,52,39,Accelerometer-2011-06-02-17-23-53-drink_glass-m1.txt,Drink_glass
27,52,39,Accelerometer-2011-06-02-17-23-53-drink_glass-m1.txt,Drink_glass
29,51,39,Accelerometer-2011-06-02-17-23-53-drink_glass-m1.txt,Drink_glass
27,51,39,Accelerometer-2011-06-02-17-23-53-drink_glass-m1.txt,Drink_glass
28,51,39,Accelerometer-2011-06-02-17-23-53-drink_glass-m1.txt,Drink_glass
27,51,40,Accelerometer-2011-06-02-17-23-53-drink_glass-m1.txt,Drink_glass
28,51,40,Accelerometer-2011-06-02-17-23-53-drink_glass-m1.txt,Drink_glass
28,52,39,Accelerometer-2011-06-02-17-23-53-drink_glass-m1.txt,Drink_glass
28,52,39,Accelerometer-2011-06-02-17-23-53-drink_glass-m1.txt,Drink_glass
28,51,40,Accelerometer-2011-06-02-17-23-53-drink_glass-m1.txt,Drink_glass
28,50,39,Accelerometer-2011-06-02-17-23-53-drink_glass-m1.txt,Drink_glass
27,51,39,Accelerometer-2011-06-02-17-23-53-drink_glass-m1.txt,Drink_glass
29,51,39,Accelerometer-2011-06-02-17-23-53-drink_glass-m1.txt,Drink_glass
28,51,39,Accelerometer-2011-06-02-17-23-53-drink_glass-m1.txt,Drink_glass
28,52,40,Accelerometer-2011-06-02-17-23-53-drink_glass-m1.txt,Drink_glass
28,52,42,Accelerometer-2011-06-02-17-23-53-drink_glass-m1.txt,Drink_glass
28,53,40,Accelerometer-2011-06-02-17-23-53-drink_glass-m1.txt,Drink_glass
28,50,41,Accelerometer-2011-06-02-17-23-53-drink_glass-m1.txt,Drink_glass
