x,y,z,source,class
29,40,51,Accelerometer-2012-05-29-16-46-02-walk-f2.txt,Walk
30,41,50,Accelerometer-2012-05-29-16-46-02-walk-f2.txt,Walk
30,41,50,Accelerometer-2012-05-29-16-46-02-walk-f2.txt,Walk
31,40,51,Accelerometer-2012-05-29-16-46-02-walk-f2.txt,Walk
29,40,52,Accelerometer-2012-05-29-16-46-02-walk-f2.txt,Walk
29,41,52,Accelerometer-2012-05-29-16-46-02-walk-f2.txt,Walk
30,41,52,Accelerometer-2012-05-29-16-46-02-walk-f2.txt,Walk
30,40,52,Accelerometer-2012-05-29-16-46-02-walk-f2.txt,Walk
30,40,51,Accelerometer-2012-05-29-16-46-02-walk-f2.txt,Walk
30,40,51,Accelerometer-2012-05-29-16-46-02-walk-f2.txt,Walk
30,40,51,Accelerometer-2012-05-29-16-46-02-walk-f2.txt,Walk
31,41,52,Accelerometer-2012-05-29-16-46-02-walk-f2.txt,Walk
29,41,52,Accelerometer-2012-05-29-16-46-02-walk-f2.txt,Walk
29,40,51,Accelerometer-2012-05-29-16-46-02-walk-f2.txt,Walk
29,40,51,Accelerometer-2012-05-29-16-46-02-walk-f2.txt,Walk
29,40,51,Accelerometer-2012-05-29-16-46-02-walk-f2.txt,Walk
28,40,52,Accelerometer-2012-05-29-16-46-02-walk-f2.txt,Walk
30,41,49,Accelerometer-2012-05-29-16-46-02-walk-f2.txt,Walk
29,40,51,Accelerometer-2012-05-29-16-46-02-walk-f2.txt,Walk
29,40,50,Accelerometer-2012-05-29-16-46-02-walk-f2.txt,Walk
30,39,49,Accelerometer-2012-05-29-16-46-02-walk-f2.txt,Walk
29,39,52,Accelerometer-2012-05-29-16-46-02-walk-f2.txt,Walk
30,41,52,Accelerometer-2012-05-29-16-46-02-walk-f2.txt,Walk
30,39,52,Accelerometer-2012-05-29-16-46-02-walk-f2.txt,Walk
29,40,52,Accelerometer-2012-05-29-16-46-02-walk-f2.txt,Walk
30,41,51,Accelerometer-2012-05-29-16-46-02-walk-f2.txt,Walk
30,40,51,Accelerometer-2012-05-29-16-46-02-walk-f2.txt,Walk
29,39,51,Accelerometer-2012-05-29-16-46-02-walk-f2.txt,Walk
30,41,51,Accelerometer-2012-05-29-16-46-02-walk-f2.txt,Walk
30,42,51,Accelerometer-2012-05-29-16-46-02-walk-f2.txt,Walk
29,40,51,Accelerometer-2012-05-29-16-46-02-walk-f2.txt,Walk
30,41,51,Accelerometer-2012-05-29-16-46-02-walk-f2.txt,Walk
