x,y,z,source,class
44,29,49,Accelerometer-2012-06-12-15-35-29-getup_bed-m4.txt,Getup_bed
44,29,49,Accelerometer-2012-06-12-15-35-29-getup_bed-m4.txt,Getup_bed
46,27,50,Accelerometer-2012-06-12-15-35-29-getup_bed-m4.txt,Getup_bed
46,28,49,Accelerometer-2012-06-12-15-35-29-getup_bed-m4.txt,Getup_bed
45,26,49,Accelerometer-2012-06-12-15-35-29-getup_bed-m4.txt,Getup_bed
43,26,49,Accelerometer-2012-06-12-15-35-29-getup_bed-m4.txt,Getup_bed
45,26,50,Accelerometer-2012-06-12-15-35-29-getup_bed-m4.txt,Getup_bed
44,27,50,Accelerometer-2012-06-12-15-35-29-getup_bed-m4.txt,Getup_bed
45,27,50,Accelerometer-2012-06-12-15-35-29-getup_bed-m4.txt,Getup_bed
43,28,49,Accelerometer-2012-06-12-15-35-29-getup_bed-m4.txt,Getup_bed
44,28,50,Accelerometer-2012-06-12-15-35-29-getup_bed-m4.txt,Getup_bed
44,29,50,Accelerometer-2012-06-12-15-35-29-getup_bed-m4.txt,Getup_bed
45,28,49,Accelerometer-2012-06-12-15-35-29-getup_bed-m4.txt,Getup_bed
44,27,49,Accelerometer-2012-06-12-15-35-29-getup_bed-m4.txt,Getup_bed
44,27,50,Accelerometer-2012-06-12-15-35-29-getup_bed-m4.txt,Getup_bed
44,29,49,Accelerometer-2012-06-12-15-35-29-getup_bed-m4.txt,Getup_bed
45,28,49,Accelerometer-2012-06-12-15-35-29-getup_bed-m4.txt,Getup_bed
44,27,49,Accelerometer-2012-06-12-15-35-29-getup_bed-m4.txt,Getup_bed
44,29,50,Accelerometer-2012-06-12-15-35-29-getup_bed-m4.txt,Getup_bed
43,28,49,Accelerometer-2012-06-12-15-35-29-getup_bed-m4.txt,Getup_bed
44,28,49,Accelerometer-2012-06-12-15-35-29-getup_bed-m4.txt,Getup_bed
45,28,50,Accelerometer-2012-06-12-15-35-29-getup_bed-m4.txt,Getup_bed
45,28,50,Accelerometer-2012-06-12-15-35-29-getup_bed-m4.txt,Getup_bed
43,28,49,Accelerometer-2012-06-12-15-35-29-getup_bed-m4.txt,Getup_bed
43,28,50,Accelerometer-2012-06-12-15-35-29-getup_bed-m4.txt,Getup_bed
45,28,49,Accelerometer-2012-06-12-15-35-29-getup_bed-m4.txt,Getup_bed
44,28,50,Accelerometer-2012-06-12-15-35-29-getup_bed-m4.txt,Getup_bed
44,28,49,Accelerometer-2012-06-12-15-35-29-getup_bed-m4.txt,Getup_bed
