x,y,z,source,class
42,32,53,Accelerometer-2012-06-11-11-31-42-walk-m1.txt,Walk
40,33,53,Accelerometer-2012-06-11-11-31-42-walk-m1.txt,Walk
40,34,53,Accelerometer-2012-06-11-11-31-42-walk-m1.txt,Walk
39,36,52,Accelerometer-2012-06-11-11-31-42-walk-m1.txt,Walk
40,34,53,Accelerometer-2012-06-11-11-31-42-walk-m1.txt,Walk
41,36,53,Accelerometer-2012-06-11-11-31-42-walk-m1.txt,Walk
41,36,51,Accelerometer-2012-06-11-11-31-42-walk-m1.txt,Walk
42,34,50,Accelerometer-2012-06-11-11-31-42-walk-m1.txt,Walk
41,36,49,Accelerometer-2012-06-11-11-31-42-walk-m1.txt,Walk
43,36,48,Accelerometer-2012-06-11-11-31-42-walk-m1.txt,Walk
41,36,47,Accelerometer-2012-06-11-11-31-42-walk-m1.txt,Walk
42,37,47,Accelerometer-2012-06-11-11-31-42-walk-m1.txt,Walk
41,40,45,Accelerometer-2012-06-11-11-31-42-walk-m1.txt,Walk
40,40,44,Accelerometer-2012-06-11-11-31-42-walk-m1.txt,Walk
40,41,45,Accelerometer-2012-06-11-11-31-42-walk-m1.txt,Walk
40,44,45,Accelerometer-2012-06-11-11-31-42-walk-m1.txt,Walk
39,45,42,Accelerometer-2012-06-11-11-31-42-walk-m1.txt,Walk
43,47,40,Accelerometer-2012-06-11-11-31-42-walk-m1.txt,Walk
33,47,37,Accelerometer-2012-06-11-11-31-42-walk-m1.txt,Walk
32,52,38,Accelerometer-2012-06-11-11-31-42-walk-m1.txt,Walk
31,53,40,Accelerometer-2012-06-11-11-31-42-walk-m1.txt,Walk
29,49,41,Accelerometer-2012-06-11-11-31-42-walk-m1.txt,Walk
26,48,43,Accelerometer-2012-06-11-11-31-42-walk-m1.txt,Walk
25,46,47,Accelerometer-2012-06-11-11-31-42-walk-m1.txt,Walk
25,44,48,Accelerometer-2012-06-11-11-31-42-walk-m1.txt,Walk
24,38,44,Accelerometer-2012-06-11-11-31-42-walk-m1.txt,Walk
17,44,46,Accelerometer-2012-06-11-11-31-42-walk-m1.txt,Walk
16,43,45,Accelerometer-2012-06-11-11-31-42-walk-m1.txt,Walk
14,40,42,Accelerometer-2012-06-11-11-31-42-walk-m1.txt,Walk
11,37,42,Accelerometer-2012-06-11-11-31-42-walk-m1.txt,Walk
9,38,40,Accelerometer-2012-06-11-11-31-42-walk-m1.txt,Walk
6,39,40,Accelerometer-2012-06-11-11-31-42-walk-m1.txt,Walk
4,41,37,Accelerometer-2012-06-11-11-31-42-walk-m1.txt,Walk
