x,y,z,source,class
29,33,53,Accelerometer-2011-05-31-14-59-53-standup_chair-f1.txt,Standup_chair
31,34,53,Accelerometer-2011-05-31-14-59-53-standup_chair-f1.txt,Standup_chair
31,35,53,Accelerometer-2011-05-31-14-59-53-standup_chair-f1.txt,Standup_chair
31,34,53,Accelerometer-2011-05-31-14-59-53-standup_chair-f1.txt,Standup_chair
32,32,52,Accelerometer-2011-05-31-14-59-53-standup_chair-f1.txt,Standup_chair
31,34,53,Accelerometer-2011-05-31-14-59-53-standup_chair-f1.txt,Standup_chair
32,34,53,Accelerometer-2011-05-31-14-59-53-standup_chair-f1.txt,Standup_chair
32,33,53,Accelerometer-2011-05-31-14-59-53-standup_chair-f1.txt,Standup_chair
31,34,52,Accelerometer-2011-05-31-14-59-53-standup_chair-f1.txt,Standup_chair
31,32,53,Accelerometer-2011-05-31-14-59-53-standup_chair-f1.txt,Standup_chair
31,34,52,Accelerometer-2011-05-31-14-59-53-standup_chair-f1.txt,Standup_chair
32,33,53,Accelerometer-2011-05-31-14-59-53-standup_chair-f1.txt,Standup_chair
31,34,53,Accelerometer-2011-05-31-14-59-53-standup_chair-f1.txt,Standup_chair
30,33,53,Accelerometer-2011-05-31-14-59-53-standup_chair-f1.txt,Standup_chair
30,33,53,Accelerometer-2011-05-31-14-59-53-standup_chair-f1.txt,Standup_chair
31,34,53,Accelerometer-2011-05-31-14-59-53-standup_chair-f1.txt,Standup_chair
31,33,54,Accelerometer-2011-05-31-14-59-53-standup_chair-f1.txt,Standup_chair
30,33,53,Accelerometer-2011-05-31-14-59-53-standup_chair-f1.txt,Standup_chair
31,34,53,Accelerometer-2011-05-31-14-59-53-standup_chair-f1.txt,Standup_chair
31,34,53,Accelerometer-2011-05-31-14-59-53-standup_chair-f1.txt,Standup_chair
32,34,53,Accelerometer-2011-05-31-14-59-53-standup_chair-f1.txt,Standup_chair
31,34,53,Accelerometer-2011-05-31-14-59-53-standup_chair-f1.txt,Standup_chair
31,33,53,Accelerometer-2011-05-31-14-59-53-standup_chair-f1.txt,Standup_chair
30,33,53,Accelerometer-2011-05-31-14-59-53-standup_chair-f1.txt,Standup_chair
31,33,52,Accelerometer-2011-05-31-14-59-53-standup_chair-f1.txt,Standup_chair
30,34,53,Accelerometer-2011-05-31-14-59-53-standup_chair-f1.txt,Standup_chair
32,34,52,Accelerometer-2011-05-31-14-59-53-standup_chair-f1.txt,Standup_chair
32,32,52,Accelerometer-2011-05-31-14-59-53-standup_chair-f1.txt,Standup_chair
31,34,52,Accelerometer-2011-05-31-14-59-53-standup_chair-f1.txt,Standup_chair
31,33,54,Accelerometer-2011-05-31-14-59-53-standup_chair-f1.txt,Standup_chair
31,34,54,Accelerometer-2011-05-31-14-59-53-standup_chair-f1.txt,Standup_chair
31,33,54,Accelerometer-2011-05-31-14-59-53-standup_chair-f1.txt,Standup_chair
32,33,53,Accelerometer-2011-05-31-14-59-53-standup_chair-f1.txt,Standup_chair
30,35,54,Accelerometer-2011-05-31-14-59-53-standup_chair-f1.txt,Standup_chair
29,31,52,Accelerometer-2011-05-31-14-59-53-standup_chair-f1.txt,Standup_chair
28,32,55,Accelerometer-2011-05-31-14-59-53-standup_chair-f1.txt,Standup_chair
28,31,54,Accelerometer-2011-05-31-14-59-53-standup_chair-f1.txt,Standup_chair
28,32,53,Accelerometer-2011-05-31-14-59-53-standup_chair-f1.txt,Standup_chair
28,34,53,Accelerometer-2011-05-31-14-59-53-standup_chair-f1.txt,Standup_chair
26,33,55,Accelerometer-2011-05-31-14-59-53-standup_chair-f1.txt,Standup_chair
27,31,53,Accelerometer-2011-05-31-14-59-53-standup_chair-f1.txt,Standup_chair
27,32,51,Accelerometer-2011-05-31-14-59-53-standup_chair-f1.txt,Standup_chair
29,32,51,Accelerometer-2011-05-31-14-59-53-standup_chair-f1.txt,Standup_chair
29,32,50,Accelerometer-2011-05-31-14-59-53-standup_chair-f1.txt,Standup_chair
30,34,52,Accelerometer-2011-05-31-14-59-53-standup_chair-f1.txt,Standup_chair
30,35,52,Accelerometer-2011-05-31-14-59-53-standup_chair-f1.txt,Standup_chair
25,32,52,Accelerometer-2011-05-31-14-59-53-standup_chair-f1.txt,Standup_chair
24,36,53,Accelerometer-2011-05-31-14-59-53-standup_chair-f1.txt,Standup_chair
23,36,51,Accelerometer-2011-05-31-14-59-53-standup_chair-f1.txt,Standup_chair
26,37,51,Accelerometer-2011-05-31-14-59-53-standup_chair-f1.txt,Standup_chair
25,35,52,Accelerometer-2011-05-31-14-59-53-standup_chair-f1.txt,Standup_chair
24,33,50,Accelerometer-2011-05-31-14-59-53-standup_chair-f1.txt,Standup_chair
22,37,51,Accelerometer-2011-05-31-14-59-53-standup_chair-f1.txt,Standup_chair
22,35,48,Accelerometer-2011-05-31-14-59-53-standup_chair-f1.txt,Standup_chair
21,40,49,Accelerometer-2011-05-31-14-59-53-standup_chair-f1.txt,Standup_chair
21,41,48,Accelerometer-2011-05-31-14-59-53-standup_chair-f1.txt,Standup_chair
20,37,46,Accelerometer-2011-05-31-14-59-53-standup_chair-f1.txt,Standup_chair
22,40,47,Accelerometer-2011-05-31-14-59-53-standup_chair-f1.txt,Standup_chair
18,37,45,Accelerometer-2011-05-31-14-59-53-standup_chair-f1.txt,Standup_chair
19,40,45,Accelerometer-2011-05-31-14-59-53-standup_chair-f1.txt,Standup_chair
18,40,44,Accelerometer-2011-05-31-14-59-53-standup_chair-f1.txt,Standup_chair
18,41,45,Accelerometer-2011-05-31-14-59-53-standup_chair-f1.txt,Standup_chair
18,43,46,Accelerometer-2011-05-31-14-59-53-standup_chair-f1.txt,Standup_chair
17,40,44,Accelerometer-2011-05-31-14-59-53-standup_chair-f1.txt,Standup_chair
16,40,43,Accelerometer-2011-05-31-14-59-53-standup_chair-f1.txt,Standup_chair
15,40,43,Accelerometer-2011-05-31-14-59-53-standup_chair-f1.txt,Standup_chair
17,40,42,Accelerometer-2011-05-31-14-59-53-standup_chair-f1.txt,Standup_chair
16,40,42,Accelerometer-2011-05-31-14-59-53-standup_chair-f1.txt,Standup_chair
16,38,41,Accelerometer-2011-05-31-14-59-53-standup_chair-f1.txt,Standup_chair
15,41,42,Accelerometer-2011-05-31-14-59-53-standup_chair-f1.txt,Standup_chair
14,38,43,Accelerometer-2011-05-31-14-59-53-standup_chair-f1.txt,Standup_chair
14,38,40,Accelerometer-2011-05-31-14-59-53-standup_chair-f1.txt,Standup_chair
15,38,40,Accelerometer-2011-05-31-14-59-53-standup_chair-f1.txt,Standup_chair
13,36,40,Accelerometer-2011-05-31-14-59-53-standup_chair-f1.txt,Standup_chair
14,36,37,Accelerometer-2011-05-31-14-59-53-standup_chair-f1.txt,Standup_chair
13,36,38,Accelerometer-2011-05-31-14-59-53-standup_chair-f1.txt,Standup_chair
13,37,37,Accelerometer-2011-05-31-14-59-53-standup_chair-f1.txt,Standup_chair
15,34,35,Accelerometer-2011-05-31-14-59-53-standup_chair-f1.txt,Standup_chair
12,36,38,Accelerometer-2011-05-31-14-59-53-standup_chair-f1.txt,Standup_chair
11,35,38,Accelerometer-2011-05-31-14-59-53-standup_chair-f1.txt,Standup_chair
13,35,36,Accelerometer-2011-05-31-14-59-53-standup_chair-f1.txt,Standup_chair
12,35,38,Accelerometer-2011-05-31-14-59-53-standup_chair-f1.txt,Standup_chair
12,34,37,Accelerometer-2011-05-31-14-59-53-standup_chair-f1.txt,Standup_chair
13,33,38,Accelerometer-2011-05-31-14-59-53-standup_chair-f1.txt,Standup_chair
14,35,38,Accelerometer-2011-05-31-14-59-53-standup_chair-f1.txt,Standup_chair
12,33,37,Accelerometer-2011-05-31-14-59-53-standup_chair-f1.txt,Standup_chair
12,35,39,Accelerometer-2011-05-31-14-59-53-standup_chair-f1.txt,Standup_chair
12,35,38,Accelerometer-2011-05-31-14-59-53-standup_chair-f1.txt,Standup_chair
13,37,38,Accelerometer-2011-05-31-14-59-53-standup_chair-f1.txt,Standup_chair
14,39,38,Accelerometer-2011-05-31-14-59-53-standup_chair-f1.txt,Standup_chair
