x,y,z,source,class
26,33,52,Accelerometer-2012-05-30-19-08-20-pour_water-m4.txt,Pour_water
26,33,52,Accelerometer-2012-05-30-19-08-20-pour_water-m4.txt,Pour_water
26,33,51,Accelerometer-2012-05-30-19-08-20-pour_water-m4.txt,Pour_water
26,32,51,Accelerometer-2012-05-30-19-08-20-pour_water-m4.txt,Pour_water
25,33,52,Accelerometer-2012-05-30-19-08-20-pour_water-m4.txt,Pour_water
26,31,51,Accelerometer-2012-05-30-19-08-20-pour_water-m4.txt,Pour_water
26,32,52,Accelerometer-2012-05-30-19-08-20-pour_water-m4.txt,Pour_water
26,32,52,Accelerometer-2012-05-30-19-08-20-pour_water-m4.txt,Pour_water
26,31,51,Accelerometer-2012-05-30-19-08-20-pour_water-m4.txt,Pour_water
25,33,53,Accelerometer-2012-05-30-19-08-20-pour_water-m4.txt,Pour_water
26,33,52,Accelerometer-2012-05-30-19-08-20-pour_water-m4.txt,Pour_water
27,32,51,Accelerometer-2012-05-30-19-08-20-pour_water-m4.txt,Pour_water
25,33,52,Accelerometer-2012-05-30-19-08-20-pour_water-m4.txt,Pour_water
26,32,52,Accelerometer-2012-05-30-19-08-20-pour_water-m4.txt,Pour_water
26,32,52,Accelerometer-2012-05-30-19-08-20-pour_water-m4.txt,Pour_water
26,33,51,Accelerometer-2012-05-30-19-08-20-pour_water-m4.txt,Pour_water
25,32,51,Accelerometer-2012-05-30-19-08-20-pour_water-m4.txt,Pour_water
26,32,51,Accelerometer-2012-05-30-19-08-20-pour_water-m4.txt,Pour_water
27,32,52,Accelerometer-2012-05-30-19-08-20-pour_water-m4.txt,Pour_water
26,32,52,Accelerometer-2012-05-30-19-08-20-pour_water-m4.txt,Pour_water
25,33,52,Accelerometer-2012-05-30-19-08-20-pour_water-m4.txt,Pour_water
25,31,52,Accelerometer-2012-05-30-19-08-20-pour_water-m4.txt,Pour_water
25,33,51,Accelerometer-2012-05-30-19-08-20-pour_water-m4.txt,Pour_water
25,33,51,Accelerometer-2012-05-30-19-08-20-pour_water-m4.txt,Pour_water
26,32,51,Accelerometer-2012-05-30-19-08-20-pour_water-m4.txt,Pour_water
26,32,52,Accelerometer-2012-05-30-19-08-20-pour_water-m4.txt,Pour_water
27,33,52,Accelerometer-2012-05-30-19-08-20-pour_water-m4.txt,Pour_water
26,33,52,Accelerometer-2012-05-30-19-08-20-pour_water-m4.txt,Pour_water
26,32,53,Accelerometer-2012-05-30-19-08-20-pour_water-m4.txt,Pour_water
26,32,51,Accelerometer-2012-05-30-19-08-20-pour_water-m4.txt,Pour_water
25,32,51,Accelerometer-2012-05-30-19-08-20-pour_water-m4.txt,Pour_water
26,31,52,Accelerometer-2012-05-30-19-08-20-pour_water-m4.txt,Pour_water
27,33,52,Accelerometer-2012-05-30-19-08-20-pour_water-m4.txt,Pour_water
26,32,52,Accelerometer-2012-05-30-19-08-20-pour_water-m4.txt,Pour_water
26,32,50,Accelerometer-2012-05-30-19-08-20-pour_water-m4.txt,Pour_water
25,33,52,Accelerometer-2012-05-30-19-08-20-pour_water-m4.txt,Pour_water
26,32,52,Accelerometer-2012-05-30-19-08-20-pour_water-m4.txt,Pour_water
25,32,53,Accelerometer-2012-05-30-19-08-20-pour_water-m4.txt,Pour_water
27,32,53,Accelerometer-2012-05-30-19-08-20-pour_water-m4.txt,Pour_water
25,32,52,Accelerometer-2012-05-30-19-08-20-pour_water-m4.txt,Pour_water
27,33,52,Accelerometer-2012-05-30-19-08-20-pour_water-m4.txt,Pour_water
27,33,52,Accelerometer-2012-05-30-19-08-20-pour_water-m4.txt,Pour_water
26,32,52,Accelerometer-2012-05-30-19-08-20-pour_water-m4.txt,Pour_water
26,33,52,Accelerometer-2012-05-30-19-08-20-pour_water-m4.txt,Pour_water
25,33,53,Accelerometer-2012-05-30-19-08-20-pour_water-m4.txt,Pour_water
27,31,51,Accelerometer-2012-05-30-19-08-20-pour_water-m4.txt,Pour_water
25,32,51,Accelerometer-2012-05-30-19-08-20-pour_water-m4.txt,Pour_water
26,33,52,Accelerometer-2012-05-30-19-08-20-pour_water-m4.txt,Pour_water
25,31,52,Accelerometer-2012-05-30-19-08-20-pour_water-m4.txt,Pour_water
25,33,53,Accelerometer-2012-05-30-19-08-20-pour_water-m4.txt,Pour_water
25,33,53,Accelerometer-2012-05-30-19-08-20-pour_water-m4.txt,Pour_water
26,32,52,Accelerometer-2012-05-30-19-08-20-pour_water-m4.txt,Pour_water
27,33,52,Accelerometer-2012-05-30-19-08-20-pour_water-m4.txt,Pour_water
26,32,51,Accelerometer-2012-05-30-19-08-20-pour_water-m4.txt,Pour_water
26,31,53,Accelerometer-2012-05-30-19-08-20-pour_water-m4.txt,Pour_water
26,30,52,Accelerometer-2012-05-30-19-08-20-pour_water-m4.txt,Pour_water
26,31,51,Accelerometer-2012-05-30-19-08-20-pour_water-m4.txt,Pour_water
26,31,51,Accelerometer-2012-05-30-19-08-20-pour_water-m4.txt,Pour_water
26,32,52,Accelerometer-2012-05-30-19-08-20-pour_water-m4.txt,Pour_water
26,32,53,Accelerometer-2012-05-30-19-08-20-pour_water-m4.txt,Pour_water
25,32,52,Accelerometer-2012-05-30-19-08-20-pour_water-m4.txt,Pour_water
27,33,52,Accelerometer-2012-05-30-19-08-20-pour_water-m4.txt,Pour_water
26,33,52,Accelerometer-2012-05-30-19-08-20-pour_water-m4.txt,Pour_water
26,32,51,Accelerometer-2012-05-30-19-08-20-pour_water-m4.txt,Pour_water
26,31,52,Accelerometer-2012-05-30-19-08-20-pour_water-m4.txt,Pour_water
25,31,53,Accelerometer-2012-05-30-19-08-20-pour_water-m4.txt,Pour_water
25,31,52,Accelerometer-2012-05-30-19-08-20-pour_water-m4.txt,Pour_water
26,31,51,Accelerometer-2012-05-30-19-08-20-pour_water-m4.txt,Pour_water
25,33,52,Accelerometer-2012-05-30-19-08-20-pour_water-m4.txt,Pour_water
27,33,52,Accelerometer-2012-05-30-19-08-20-pour_water-m4.txt,Pour_water
24,33,52,Accelerometer-2012-05-30-19-08-20-pour_water-m4.txt,Pour_water
27,31,51,Accelerometer-2012-05-30-19-08-20-pour_water-m4.txt,Pour_water
26,32,52,Accelerometer-2012-05-30-19-08-20-pour_water-m4.txt,Pour_water
26,31,52,Accelerometer-2012-05-30-19-08-20-pour_water-m4.txt,Pour_water
26,31,53,Accelerometer-2012-05-30-19-08-20-pour_water-m4.txt,Pour_water
26,31,52,Accelerometer-2012-05-30-19-08-20-pour_water-m4.txt,Pour_water
26,31,52,Accelerometer-2012-05-30-19-08-20-pour_water-m4.txt,Pour_water
25,31,52,Accelerometer-2012-05-30-19-08-20-pour_water-m4.txt,Pour_water
24,33,52,Accelerometer-2012-05-30-19-08-20-pour_water-m4.txt,Pour_water
25,32,52,Accelerometer-2012-05-30-19-08-20-pour_water-m4.txt,Pour_water
25,32,52,Accelerometer-2012-05-30-19-08-20-pour_water-m4.txt,Pour_water
25,30,52,Accelerometer-2012-05-30-19-08-20-pour_water-m4.txt,Pour_water
26,31,52,Accelerometer-2012-05-30-19-08-20-pour_water-m4.txt,Pour_water
26,31,51,Accelerometer-2012-05-30-19-08-20-pour_water-m4.txt,Pour_water
26,32,51,Accelerometer-2012-05-30-19-08-20-pour_water-m4.txt,Pour_water
26,33,52,Accelerometer-2012-05-30-19-08-20-pour_water-m4.txt,Pour_water
26,32,52,Accelerometer-2012-05-30-19-08-20-pour_water-m4.txt,Pour_water
26,33,52,Accelerometer-2012-05-30-19-08-20-pour_water-m4.txt,Pour_water
26,31,51,Accelerometer-2012-05-30-19-08-20-pour_water-m4.txt,Pour_water
27,31,52,Accelerometer-2012-05-30-19-08-20-pour_water-m4.txt,Pour_water
25,32,52,Accelerometer-2012-05-30-19-08-20-pour_water-m4.txt,Pour_water
26,32,51,Accelerometer-2012-05-30-19-08-20-pour_water-m4.txt,Pour_water
26,31,53,Accelerometer-2012-05-30-19-08-20-pour_water-m4.txt,Pour_water
26,31,52,Accelerometer-2012-05-30-19-08-20-pour_water-m4.txt,Pour_water
26,33,51,Accelerometer-2012-05-30-19-08-20-pour_water-m4.txt,Pour_water
25,30,52,Accelerometer-2012-05-30-19-08-20-pour_water-m4.txt,Pour_water
27,31,53,Accelerometer-2012-05-30-19-08-20-pour_water-m4.txt,Pour_water
26,31,52,Accelerometer-2012-05-30-19-08-20-pour_water-m4.txt,Pour_water
26,31,52,Accelerometer-2012-05-30-19-08-20-pour_water-m4.txt,Pour_water
25,33,52,Accelerometer-2012-05-30-19-08-20-pour_water-m4.txt,Pour_water
26,32,52,Accelerometer-2012-05-30-19-08-20-pour_water-m4.txt,Pour_water
25,31,52,Accelerometer-2012-05-30-19-08-20-pour_water-m4.txt,Pour_water
25,31,52,Accelerometer-2012-05-30-19-08-20-pour_water-m4.txt,Pour_water
25,31,52,Accelerometer-2012-05-30-19-08-20-pour_water-m4.txt,Pour_water
26,31,52,Accelerometer-2012-05-30-19-08-20-pour_water-m4.txt,Pour_water
25,31,52,Accelerometer-2012-05-30-19-08-20-pour_water-m4.txt,Pour_water
26,32,52,Accelerometer-2012-05-30-19-08-20-pour_water-m4.txt,Pour_water
27,32,52,Accelerometer-2012-05-30-19-08-20-pour_water-m4.txt,Pour_water
25,31,52,Accelerometer-2012-05-30-19-08-20-pour_water-m4.txt,Pour_water
26,30,52,Accelerometer-2012-05-30-19-08-20-pour_water-m4.txt,Pour_water
26,32,52,Accelerometer-2012-05-30-19-08-20-pour_water-m4.txt,Pour_water
26,32,51,Accelerometer-2012-05-30-19-08-20-pour_water-m4.txt,Pour_water
26,31,51,Accelerometer-2012-05-30-19-08-20-pour_water-m4.txt,Pour_water
25,31,52,Accelerometer-2012-05-30-19-08-20-pour_water-m4.txt,Pour_water
25,33,51,Accelerometer-2012-05-30-19-08-20-pour_water-m4.txt,Pour_water
25,29,52,Accelerometer-2012-05-30-19-08-20-pour_water-m4.txt,Pour_water
28,32,53,Accelerometer-2012-05-30-19-08-20-pour_water-m4.txt,Pour_water
26,34,53,Accelerometer-2012-05-30-19-08-20-pour_water-m4.txt,Pour_water
26,34,54,Accelerometer-2012-05-30-19-08-20-pour_water-m4.txt,Pour_water
25,33,53,Accelerometer-2012-05-30-19-08-20-pour_water-m4.txt,Pour_water
25,31,54,Accelerometer-2012-05-30-19-08-20-pour_water-m4.txt,Pour_water
26,33,52,Accelerometer-2012-05-30-19-08-20-pour_water-m4.txt,Pour_water
25,33,53,Accelerometer-2012-05-30-19-08-20-pour_water-m4.txt,Pour_water
25,32,53,Accelerometer-2012-05-30-19-08-20-pour_water-m4.txt,Pour_water
26,30,52,Accelerometer-2012-05-30-19-08-20-pour_water-m4.txt,Pour_water
26,31,52,Accelerometer-2012-05-30-19-08-20-pour_water-m4.txt,Pour_water
27,33,52,Accelerometer-2012-05-30-19-08-20-pour_water-m4.txt,Pour_water
26,32,51,Accelerometer-2012-05-30-19-08-20-pour_water-m4.txt,Pour_water
27,31,52,Accelerometer-2012-05-30-19-08-20-pour_water-m4.txt,Pour_water
27,35,53,Accelerometer-2012-05-30-19-08-20-pour_water-m4.txt,Pour_water
27,37,53,Accelerometer-2012-05-30-19-08-20-pour_water-m4.txt,Pour_water
29,36,51,Accelerometer-2012-05-30-19-08-20-pour_water-m4.txt,Pour_water
29,36,49,Accelerometer-2012-05-30-19-08-20-pour_water-m4.txt,Pour_water
29,34,52,Accelerometer-2012-05-30-19-08-20-pour_water-m4.txt,Pour_water
29,37,52,Accelerometer-2012-05-30-19-08-20-pour_water-m4.txt,Pour_water
29,36,51,Accelerometer-2012-05-30-19-08-20-pour_water-m4.txt,Pour_water
29,36,52,Accelerometer-2012-05-30-19-08-20-pour_water-m4.txt,Pour_water
32,37,53,Accelerometer-2012-05-30-19-08-20-pour_water-m4.txt,Pour_water
31,36,52,Accelerometer-2012-05-30-19-08-20-pour_water-m4.txt,Pour_water
31,37,53,Accelerometer-2012-05-30-19-08-20-pour_water-m4.txt,Pour_water
31,39,52,Accelerometer-2012-05-30-19-08-20-pour_water-m4.txt,Pour_water
30,38,52,Accelerometer-2012-05-30-19-08-20-pour_water-m4.txt,Pour_water
32,38,52,Accelerometer-2012-05-30-19-08-20-pour_water-m4.txt,Pour_water
31,39,51,Accelerometer-2012-05-30-19-08-20-pour_water-m4.txt,Pour_water
32,38,51,Accelerometer-2012-05-30-19-08-20-pour_water-m4.txt,Pour_water
32,42,52,Accelerometer-2012-05-30-19-08-20-pour_water-m4.txt,Pour_water
34,40,51,Accelerometer-2012-05-30-19-08-20-pour_water-m4.txt,Pour_water
33,39,51,Accelerometer-2012-05-30-19-08-20-pour_water-m4.txt,Pour_water
33,40,51,Accelerometer-2012-05-30-19-08-20-pour_water-m4.txt,Pour_water
33,42,52,Accelerometer-2012-05-30-19-08-20-pour_water-m4.txt,Pour_water
32,42,51,Accelerometer-2012-05-30-19-08-20-pour_water-m4.txt,Pour_water
32,42,51,Accelerometer-2012-05-30-19-08-20-pour_water-m4.txt,Pour_water
33,44,52,Accelerometer-2012-05-30-19-08-20-pour_water-m4.txt,Pour_water
34,43,52,Accelerometer-2012-05-30-19-08-20-pour_water-m4.txt,Pour_water
32,43,52,Accelerometer-2012-05-30-19-08-20-pour_water-m4.txt,Pour_water
33,44,53,Accelerometer-2012-05-30-19-08-20-pour_water-m4.txt,Pour_water
34,44,52,Accelerometer-2012-05-30-19-08-20-pour_water-m4.txt,Pour_water
33,42,53,Accelerometer-2012-05-30-19-08-20-pour_water-m4.txt,Pour_water
33,42,53,Accelerometer-2012-05-30-19-08-20-pour_water-m4.txt,Pour_water
33,43,51,Accelerometer-2012-05-30-19-08-20-pour_water-m4.txt,Pour_water
33,42,51,Accelerometer-2012-05-30-19-08-20-pour_water-m4.txt,Pour_water
33,42,52,Accelerometer-2012-05-30-19-08-20-pour_water-m4.txt,Pour_water
33,43,51,Accelerometer-2012-05-30-19-08-20-pour_water-m4.txt,Pour_water
35,42,52,Accelerometer-2012-05-30-19-08-20-pour_water-m4.txt,Pour_water
34,41,51,Accelerometer-2012-05-30-19-08-20-pour_water-m4.txt,Pour_water
35,40,51,Accelerometer-2012-05-30-19-08-20-pour_water-m4.txt,Pour_water
35,41,51,Accelerometer-2012-05-30-19-08-20-pour_water-m4.txt,Pour_water
35,41,52,Accelerometer-2012-05-30-19-08-20-pour_water-m4.txt,Pour_water
36,41,51,Accelerometer-2012-05-30-19-08-20-pour_water-m4.txt,Pour_water
35,40,52,Accelerometer-2012-05-30-19-08-20-pour_water-m4.txt,Pour_water
36,40,51,Accelerometer-2012-05-30-19-08-20-pour_water-m4.txt,Pour_water
36,40,51,Accelerometer-2012-05-30-19-08-20-pour_water-m4.txt,Pour_water
36,40,52,Accelerometer-2012-05-30-19-08-20-pour_water-m4.txt,Pour_water
34,40,51,Accelerometer-2012-05-30-19-08-20-pour_water-m4.txt,Pour_water
36,40,52,Accelerometer-2012-05-30-19-08-20-pour_water-m4.txt,Pour_water
35,39,52,Accelerometer-2012-05-30-19-08-20-pour_water-m4.txt,Pour_water
36,38,52,Accelerometer-2012-05-30-19-08-20-pour_water-m4.txt,Pour_water
35,38,53,Accelerometer-2012-05-30-19-08-20-pour_water-m4.txt,Pour_water
36,37,51,Accelerometer-2012-05-30-19-08-20-pour_water-m4.txt,Pour_water
35,38,51,Accelerometer-2012-05-30-19-08-20-pour_water-m4.txt,Pour_water
36,37,52,Accelerometer-2012-05-30-19-08-20-pour_water-m4.txt,Pour_water
36,37,52,Accelerometer-2012-05-30-19-08-20-pour_water-m4.txt,Pour_water
36,35,52,Accelerometer-2012-05-30-19-08-20-pour_water-m4.txt,Pour_water
35,37,52,Accelerometer-2012-05-30-19-08-20-pour_water-m4.txt,Pour_water
35,36,52,Accelerometer-2012-05-30-19-08-20-pour_water-m4.txt,Pour_water
35,36,52,Accelerometer-2012-05-30-19-08-20-pour_water-m4.txt,Pour_water
35,36,52,Accelerometer-2012-05-30-19-08-20-pour_water-m4.txt,Pour_water
