x,y,z,source,class
41,36,50,Accelerometer-2012-06-11-11-33-42-walk-m1.txt,Walk
41,36,50,Accelerometer-2012-06-11-11-33-42-walk-m1.txt,Walk
41,37,51,Accelerometer-2012-06-11-11-33-42-walk-m1.txt,Walk
43,35,52,Accelerometer-2012-06-11-11-33-42-walk-m1.txt,Walk
42,35,51,Accelerometer-2012-06-11-11-33-42-walk-m1.txt,Walk
42,36,51,Accelerometer-2012-06-11-11-33-42-walk-m1.txt,Walk
41,36,51,Accelerometer-2012-06-11-11-33-42-walk-m1.txt,Walk
42,36,52,Accelerometer-2012-06-11-11-33-42-walk-m1.txt,Walk
41,35,52,Accelerometer-2012-06-11-11-33-42-walk-m1.txt,Walk
42,37,51,Accelerometer-2012-06-11-11-33-42-walk-m1.txt,Walk
42,35,51,Accelerometer-2012-06-11-11-33-42-walk-m1.txt,Walk
41,36,52,Accelerometer-2012-06-11-11-33-42-walk-m1.txt,Walk
42,36,51,Accelerometer-2012-06-11-11-33-42-walk-m1.txt,Walk
41,34,52,Accelerometer-2012-06-11-11-33-42-walk-m1.txt,Walk
42,35,52,Accelerometer-2012-06-11-11-33-42-walk-m1.txt,Walk
42,36,52,Accelerometer-2012-06-11-11-33-42-walk-m1.txt,Walk
41,37,53,Accelerometer-2012-06-11-11-33-42-walk-m1.txt,Walk
43,36,52,Accelerometer-2012-06-11-11-33-42-walk-m1.txt,Walk
43,36,50,Accelerometer-2012-06-11-11-33-42-walk-m1.txt,Walk
44,38,49,Accelerometer-2012-06-11-11-33-42-walk-m1.txt,Walk
43,39,49,Accelerometer-2012-06-11-11-33-42-walk-m1.txt,Walk
43,39,48,Accelerometer-2012-06-11-11-33-42-walk-m1.txt,Walk
44,40,47,Accelerometer-2012-06-11-11-33-42-walk-m1.txt,Walk
44,40,47,Accelerometer-2012-06-11-11-33-42-walk-m1.txt,Walk
44,41,48,Accelerometer-2012-06-11-11-33-42-walk-m1.txt,Walk
43,39,47,Accelerometer-2012-06-11-11-33-42-walk-m1.txt,Walk
42,39,47,Accelerometer-2012-06-11-11-33-42-walk-m1.txt,Walk
43,41,47,Accelerometer-2012-06-11-11-33-42-walk-m1.txt,Walk
42,39,47,Accelerometer-2012-06-11-11-33-42-walk-m1.txt,Walk
43,38,46,Accelerometer-2012-06-11-11-33-42-walk-m1.txt,Walk
40,41,47,Accelerometer-2012-06-11-11-33-42-walk-m1.txt,Walk
40,42,45,Accelerometer-2012-06-11-11-33-42-walk-m1.txt,Walk
41,42,44,Accelerometer-2012-06-11-11-33-42-walk-m1.txt,Walk
39,41,44,Accelerometer-2012-06-11-11-33-42-walk-m1.txt,Walk
38,45,44,Accelerometer-2012-06-11-11-33-42-walk-m1.txt,Walk
38,42,41,Accelerometer-2012-06-11-11-33-42-walk-m1.txt,Walk
35,43,40,Accelerometer-2012-06-11-11-33-42-walk-m1.txt,Walk
33,44,41,Accelerometer-2012-06-11-11-33-42-walk-m1.txt,Walk
31,45,41,Accelerometer-2012-06-11-11-33-42-walk-m1.txt,Walk
28,46,39,Accelerometer-2012-06-11-11-33-42-walk-m1.txt,Walk
26,48,41,Accelerometer-2012-06-11-11-33-42-walk-m1.txt,Walk
25,49,41,Accelerometer-2012-06-11-11-33-42-walk-m1.txt,Walk
24,47,39,Accelerometer-2012-06-11-11-33-42-walk-m1.txt,Walk
21,43,38,Accelerometer-2012-06-11-11-33-42-walk-m1.txt,Walk
16,44,39,Accelerometer-2012-06-11-11-33-42-walk-m1.txt,Walk
12,46,42,Accelerometer-2012-06-11-11-33-42-walk-m1.txt,Walk
6,46,40,Accelerometer-2012-06-11-11-33-42-walk-m1.txt,Walk
2,42,38,Accelerometer-2012-06-11-11-33-42-walk-m1.txt,Walk
1,43,39,Accelerometer-2012-06-11-11-33-42-walk-m1.txt,Walk
3,47,40,Accelerometer-2012-06-11-11-33-42-walk-m1.txt,Walk
5,44,38,Accelerometer-2012-06-11-11-33-42-walk-m1.txt,Walk
9,39,38,Accelerometer-2012-06-11-11-33-42-walk-m1.txt,Walk
8,36,37,Accelerometer-2012-06-11-11-33-42-walk-m1.txt,Walk
11,39,36,Accelerometer-2012-06-11-11-33-42-walk-m1.txt,Walk
11,39,37,Accelerometer-2012-06-11-11-33-42-walk-m1.txt,Walk
12,40,36,Accelerometer-2012-06-11-11-33-42-walk-m1.txt,Walk
13,42,35,Accelerometer-2012-06-11-11-33-42-walk-m1.txt,Walk
12,40,36,Accelerometer-2012-06-11-11-33-42-walk-m1.txt,Walk
13,40,36,Accelerometer-2012-06-11-11-33-42-walk-m1.txt,Walk
14,39,37,Accelerometer-2012-06-11-11-33-42-walk-m1.txt,Walk
12,38,37,Accelerometer-2012-06-11-11-33-42-walk-m1.txt,Walk
12,38,37,Accelerometer-2012-06-11-11-33-42-walk-m1.txt,Walk
11,38,36,Accelerometer-2012-06-11-11-33-42-walk-m1.txt,Walk
13,36,35,Accelerometer-2012-06-11-11-33-42-walk-m1.txt,Walk
12,38,35,Accelerometer-2012-06-11-11-33-42-walk-m1.txt,Walk
14,36,36,Accelerometer-2012-06-11-11-33-42-walk-m1.txt,Walk
15,36,34,Accelerometer-2012-06-11-11-33-42-walk-m1.txt,Walk
14,38,35,Accelerometer-2012-06-11-11-33-42-walk-m1.txt,Walk
14,38,35,Accelerometer-2012-06-11-11-33-42-walk-m1.txt,Walk
12,36,34,Accelerometer-2012-06-11-11-33-42-walk-m1.txt,Walk
13,37,35,Accelerometer-2012-06-11-11-33-42-walk-m1.txt,Walk
14,37,35,Accelerometer-2012-06-11-11-33-42-walk-m1.txt,Walk
15,38,35,Accelerometer-2012-06-11-11-33-42-walk-m1.txt,Walk
13,37,36,Accelerometer-2012-06-11-11-33-42-walk-m1.txt,Walk
14,37,35,Accelerometer-2012-06-11-11-33-42-walk-m1.txt,Walk
13,38,35,Accelerometer-2012-06-11-11-33-42-walk-m1.txt,Walk
13,39,37,Accelerometer-2012-06-11-11-33-42-walk-m1.txt,Walk
13,39,37,Accelerometer-2012-06-11-11-33-42-walk-m1.txt,Walk
11,39,36,Accelerometer-2012-06-11-11-33-42-walk-m1.txt,Walk
