x,y,z,source,class
35,42,51,Accelerometer-2011-04-11-11-53-01-getup_bed-f1.txt,Getup_bed
35,42,51,Accelerometer-2011-04-11-11-53-01-getup_bed-f1.txt,Getup_bed
35,41,51,Accelerometer-2011-04-11-11-53-01-getup_bed-f1.txt,Getup_bed
36,40,51,Accelerometer-2011-04-11-11-53-01-getup_bed-f1.txt,Getup_bed
35,39,50,Accelerometer-2011-04-11-11-53-01-getup_bed-f1.txt,Getup_bed
35,37,51,Accelerometer-2011-04-11-11-53-01-getup_bed-f1.txt,Getup_bed
35,39,51,Accelerometer-2011-04-11-11-53-01-getup_bed-f1.txt,Getup_bed
36,40,51,Accelerometer-2011-04-11-11-53-01-getup_bed-f1.txt,Getup_bed
36,39,51,Accelerometer-2011-04-11-11-53-01-getup_bed-f1.txt,Getup_bed
35,38,52,Accelerometer-2011-04-11-11-53-01-getup_bed-f1.txt,Getup_bed
36,38,53,Accelerometer-2011-04-11-11-53-01-getup_bed-f1.txt,Getup_bed
35,40,53,Accelerometer-2011-04-11-11-53-01-getup_bed-f1.txt,Getup_bed
34,41,52,Accelerometer-2011-04-11-11-53-01-getup_bed-f1.txt,Getup_bed
37,39,52,Accelerometer-2011-04-11-11-53-01-getup_bed-f1.txt,Getup_bed
37,38,52,Accelerometer-2011-04-11-11-53-01-getup_bed-f1.txt,Getup_bed
37,36,53,Accelerometer-2011-04-11-11-53-01-getup_bed-f1.txt,Getup_bed
36,36,51,Accelerometer-2011-04-11-11-53-01-getup_bed-f1.txt,Getup_bed
35,36,52,Accelerometer-2011-04-11-11-53-01-getup_bed-f1.txt,Getup_bed
37,35,52,Accelerometer-2011-04-11-11-53-01-getup_bed-f1.txt,Getup_bed
34,37,53,Accelerometer-2011-04-11-11-53-01-getup_bed-f1.txt,Getup_bed
35,36,53,Accelerometer-2011-04-11-11-53-01-getup_bed-f1.txt,Getup_bed
35,37,52,Accelerometer-2011-04-11-11-53-01-getup_bed-f1.txt,Getup_bed
34,35,53,Accelerometer-2011-04-11-11-53-01-getup_bed-f1.txt,Getup_bed
35,36,52,Accelerometer-2011-04-11-11-53-01-getup_bed-f1.txt,Getup_bed
35,36,52,Accelerometer-2011-04-11-11-53-01-getup_bed-f1.txt,Getup_bed
35,37,52,Accelerometer-2011-04-11-11-53-01-getup_bed-f1.txt,Getup_bed
37,37,51,Accelerometer-2011-04-11-11-53-01-getup_bed-f1.txt,Getup_bed
36,35,52,Accelerometer-2011-04-11-11-53-01-getup_bed-f1.txt,Getup_bed
35,37,52,Accelerometer-2011-04-11-11-53-01-getup_bed-f1.txt,Getup_bed
34,40,51,Accelerometer-2011-04-11-11-53-01-getup_bed-f1.txt,Getup_bed
34,39,50,Accelerometer-2011-04-11-11-53-01-getup_bed-f1.txt,Getup_bed
36,39,50,Accelerometer-2011-04-11-11-53-01-getup_bed-f1.txt,Getup_bed
37,40,52,Accelerometer-2011-04-11-11-53-01-getup_bed-f1.txt,Getup_bed
36,39,52,Accelerometer-2011-04-11-11-53-01-getup_bed-f1.txt,Getup_bed
36,37,51,Accelerometer-2011-04-11-11-53-01-getup_bed-f1.txt,Getup_bed
37,38,52,Accelerometer-2011-04-11-11-53-01-getup_bed-f1.txt,Getup_bed
