x,y,z,source,class
33,40,52,Accelerometer-2011-12-11-08-12-46-standup_chair-f4.txt,Standup_chair
32,39,53,Accelerometer-2011-12-11-08-12-46-standup_chair-f4.txt,Standup_chair
32,38,52,Accelerometer-2011-12-11-08-12-46-standup_chair-f4.txt,Standup_chair
34,40,51,Accelerometer-2011-12-11-08-12-46-standup_chair-f4.txt,Standup_chair
33,37,51,Accelerometer-2011-12-11-08-12-46-standup_chair-f4.txt,Standup_chair
33,39,52,Accelerometer-2011-12-11-08-12-46-standup_chair-f4.txt,Standup_chair
33,40,52,Accelerometer-2011-12-11-08-12-46-standup_chair-f4.txt,Standup_chair
33,39,51,Accelerometer-2011-12-11-08-12-46-standup_chair-f4.txt,Standup_chair
34,40,51,Accelerometer-2011-12-11-08-12-46-standup_chair-f4.txt,Standup_chair
34,39,53,Accelerometer-2011-12-11-08-12-46-standup_chair-f4.txt,Standup_chair
34,38,52,Accelerometer-2011-12-11-08-12-46-standup_chair-f4.txt,Standup_chair
33,39,52,Accelerometer-2011-12-11-08-12-46-standup_chair-f4.txt,Standup_chair
33,39,51,Accelerometer-2011-12-11-08-12-46-standup_chair-f4.txt,Standup_chair
33,40,52,Accelerometer-2011-12-11-08-12-46-standup_chair-f4.txt,Standup_chair
33,39,51,Accelerometer-2011-12-11-08-12-46-standup_chair-f4.txt,Standup_chair
33,40,52,Accelerometer-2011-12-11-08-12-46-standup_chair-f4.txt,Standup_chair
34,39,52,Accelerometer-2011-12-11-08-12-46-standup_chair-f4.txt,Standup_chair
34,39,53,Accelerometer-2011-12-11-08-12-46-standup_chair-f4.txt,Standup_chair
34,39,52,Accelerometer-2011-12-11-08-12-46-standup_chair-f4.txt,Standup_chair
32,40,52,Accelerometer-2011-12-11-08-12-46-standup_chair-f4.txt,Standup_chair
33,41,52,Accelerometer-2011-12-11-08-12-46-standup_chair-f4.txt,Standup_chair
34,39,52,Accelerometer-2011-12-11-08-12-46-standup_chair-f4.txt,Standup_chair
33,40,52,Accelerometer-2011-12-11-08-12-46-standup_chair-f4.txt,Standup_chair
34,40,52,Accelerometer-2011-12-11-08-12-46-standup_chair-f4.txt,Standup_chair
33,39,52,Accelerometer-2011-12-11-08-12-46-standup_chair-f4.txt,Standup_chair
