x,y,z,source,class
13,35,34,Accelerometer-2012-05-28-17-56-40-climb_stairs-m1.txt,Climb_stairs
13,35,33,Accelerometer-2012-05-28-17-56-40-climb_stairs-m1.txt,Climb_stairs
11,36,34,Accelerometer-2012-05-28-17-56-40-climb_stairs-m1.txt,Climb_stairs
12,35,34,Accelerometer-2012-05-28-17-56-40-climb_stairs-m1.txt,Climb_stairs
12,36,34,Accelerometer-2012-05-28-17-56-40-climb_stairs-m1.txt,Climb_stairs
12,36,34,Accelerometer-2012-05-28-17-56-40-climb_stairs-m1.txt,Climb_stairs
11,36,34,Accelerometer-2012-05-28-17-56-40-climb_stairs-m1.txt,Climb_stairs
12,36,33,Accelerometer-2012-05-28-17-56-40-climb_stairs-m1.txt,Climb_stairs
12,37,33,Accelerometer-2012-05-28-17-56-40-climb_stairs-m1.txt,Climb_stairs
12,36,34,Accelerometer-2012-05-28-17-56-40-climb_stairs-m1.txt,Climb_stairs
11,36,33,Accelerometer-2012-05-28-17-56-40-climb_stairs-m1.txt,Climb_stairs
12,35,34,Accelerometer-2012-05-28-17-56-40-climb_stairs-m1.txt,Climb_stairs
13,36,34,Accelerometer-2012-05-28-17-56-40-climb_stairs-m1.txt,Climb_stairs
13,36,35,Accelerometer-2012-05-28-17-56-40-climb_stairs-m1.txt,Climb_stairs
11,38,34,Accelerometer-2012-05-28-17-56-40-climb_stairs-m1.txt,Climb_stairs
12,37,34,Accelerometer-2012-05-28-17-56-40-climb_stairs-m1.txt,Climb_stairs
13,36,34,Accelerometer-2012-05-28-17-56-40-climb_stairs-m1.txt,Climb_stairs
13,37,34,Accelerometer-2012-05-28-17-56-40-climb_stairs-m1.txt,Climb_stairs
12,38,34,Accelerometer-2012-05-28-17-56-40-climb_stairs-m1.txt,Climb_stairs
11,36,34,Accelerometer-2012-05-28-17-56-40-climb_stairs-m1.txt,Climb_stairs
13,37,34,Accelerometer-2012-05-28-17-56-40-climb_stairs-m1.txt,Climb_stairs
13,36,33,Accelerometer-2012-05-28-17-56-40-climb_stairs-m1.txt,Climb_stairs
12,37,33,Accelerometer-2012-05-28-17-56-40-climb_stairs-m1.txt,Climb_stairs
11,36,32,Accelerometer-2012-05-28-17-56-40-climb_stairs-m1.txt,Climb_stairs
11,36,33,Accelerometer-2012-05-28-17-56-40-climb_stairs-m1.txt,Climb_stairs
13,36,33,Accelerometer-2012-05-28-17-56-40-climb_stairs-m1.txt,Climb_stairs
