x,y,z,source,class
27,30,53,Accelerometer-2012-05-30-19-07-14-pour_water-m4.txt,Pour_water
26,31,50,Accelerometer-2012-05-30-19-07-14-pour_water-m4.txt,Pour_water
26,31,52,Accelerometer-2012-05-30-19-07-14-pour_water-m4.txt,Pour_water
26,32,52,Accelerometer-2012-05-30-19-07-14-pour_water-m4.txt,Pour_water
27,32,52,Accelerometer-2012-05-30-19-07-14-pour_water-m4.txt,Pour_water
25,30,52,Accelerometer-2012-05-30-19-07-14-pour_water-m4.txt,Pour_water
27,33,53,Accelerometer-2012-05-30-19-07-14-pour_water-m4.txt,Pour_water
25,32,52,Accelerometer-2012-05-30-19-07-14-pour_water-m4.txt,Pour_water
27,31,52,Accelerometer-2012-05-30-19-07-14-pour_water-m4.txt,Pour_water
26,31,51,Accelerometer-2012-05-30-19-07-14-pour_water-m4.txt,Pour_water
25,32,51,Accelerometer-2012-05-30-19-07-14-pour_water-m4.txt,Pour_water
26,31,51,Accelerometer-2012-05-30-19-07-14-pour_water-m4.txt,Pour_water
26,31,52,Accelerometer-2012-05-30-19-07-14-pour_water-m4.txt,Pour_water
26,32,53,Accelerometer-2012-05-30-19-07-14-pour_water-m4.txt,Pour_water
25,32,52,Accelerometer-2012-05-30-19-07-14-pour_water-m4.txt,Pour_water
26,31,52,Accelerometer-2012-05-30-19-07-14-pour_water-m4.txt,Pour_water
26,32,52,Accelerometer-2012-05-30-19-07-14-pour_water-m4.txt,Pour_water
27,31,52,Accelerometer-2012-05-30-19-07-14-pour_water-m4.txt,Pour_water
26,32,52,Accelerometer-2012-05-30-19-07-14-pour_water-m4.txt,Pour_water
26,31,52,Accelerometer-2012-05-30-19-07-14-pour_water-m4.txt,Pour_water
27,31,52,Accelerometer-2012-05-30-19-07-14-pour_water-m4.txt,Pour_water
25,31,53,Accelerometer-2012-05-30-19-07-14-pour_water-m4.txt,Pour_water
26,31,51,Accelerometer-2012-05-30-19-07-14-pour_water-m4.txt,Pour_water
26,31,52,Accelerometer-2012-05-30-19-07-14-pour_water-m4.txt,Pour_water
26,31,52,Accelerometer-2012-05-30-19-07-14-pour_water-m4.txt,Pour_water
25,32,52,Accelerometer-2012-05-30-19-07-14-pour_water-m4.txt,Pour_water
26,33,52,Accelerometer-2012-05-30-19-07-14-pour_water-m4.txt,Pour_water
26,31,51,Accelerometer-2012-05-30-19-07-14-pour_water-m4.txt,Pour_water
25,31,51,Accelerometer-2012-05-30-19-07-14-pour_water-m4.txt,Pour_water
26,31,52,Accelerometer-2012-05-30-19-07-14-pour_water-m4.txt,Pour_water
26,31,53,Accelerometer-2012-05-30-19-07-14-pour_water-m4.txt,Pour_water
26,31,52,Accelerometer-2012-05-30-19-07-14-pour_water-m4.txt,Pour_water
25,31,53,Accelerometer-2012-05-30-19-07-14-pour_water-m4.txt,Pour_water
26,32,51,Accelerometer-2012-05-30-19-07-14-pour_water-m4.txt,Pour_water
27,32,52,Accelerometer-2012-05-30-19-07-14-pour_water-m4.txt,Pour_water
27,33,53,Accelerometer-2012-05-30-19-07-14-pour_water-m4.txt,Pour_water
26,32,52,Accelerometer-2012-05-30-19-07-14-pour_water-m4.txt,Pour_water
26,32,51,Accelerometer-2012-05-30-19-07-14-pour_water-m4.txt,Pour_water
27,33,51,Accelerometer-2012-05-30-19-07-14-pour_water-m4.txt,Pour_water
28,32,53,Accelerometer-2012-05-30-19-07-14-pour_water-m4.txt,Pour_water
27,34,52,Accelerometer-2012-05-30-19-07-14-pour_water-m4.txt,Pour_water
27,34,53,Accelerometer-2012-05-30-19-07-14-pour_water-m4.txt,Pour_water
29,34,52,Accelerometer-2012-05-30-19-07-14-pour_water-m4.txt,Pour_water
28,36,53,Accelerometer-2012-05-30-19-07-14-pour_water-m4.txt,Pour_water
27,34,52,Accelerometer-2012-05-30-19-07-14-pour_water-m4.txt,Pour_water
28,35,52,Accelerometer-2012-05-30-19-07-14-pour_water-m4.txt,Pour_water
30,37,54,Accelerometer-2012-05-30-19-07-14-pour_water-m4.txt,Pour_water
33,37,55,Accelerometer-2012-05-30-19-07-14-pour_water-m4.txt,Pour_water
32,38,52,Accelerometer-2012-05-30-19-07-14-pour_water-m4.txt,Pour_water
31,39,50,Accelerometer-2012-05-30-19-07-14-pour_water-m4.txt,Pour_water
29,41,50,Accelerometer-2012-05-30-19-07-14-pour_water-m4.txt,Pour_water
29,41,51,Accelerometer-2012-05-30-19-07-14-pour_water-m4.txt,Pour_water
30,40,52,Accelerometer-2012-05-30-19-07-14-pour_water-m4.txt,Pour_water
30,39,52,Accelerometer-2012-05-30-19-07-14-pour_water-m4.txt,Pour_water
30,41,50,Accelerometer-2012-05-30-19-07-14-pour_water-m4.txt,Pour_water
30,42,51,Accelerometer-2012-05-30-19-07-14-pour_water-m4.txt,Pour_water
33,41,51,Accelerometer-2012-05-30-19-07-14-pour_water-m4.txt,Pour_water
31,43,49,Accelerometer-2012-05-30-19-07-14-pour_water-m4.txt,Pour_water
32,43,51,Accelerometer-2012-05-30-19-07-14-pour_water-m4.txt,Pour_water
33,43,51,Accelerometer-2012-05-30-19-07-14-pour_water-m4.txt,Pour_water
33,43,50,Accelerometer-2012-05-30-19-07-14-pour_water-m4.txt,Pour_water
33,42,51,Accelerometer-2012-05-30-19-07-14-pour_water-m4.txt,Pour_water
32,45,51,Accelerometer-2012-05-30-19-07-14-pour_water-m4.txt,Pour_water
34,43,51,Accelerometer-2012-05-30-19-07-14-pour_water-m4.txt,Pour_water
33,43,51,Accelerometer-2012-05-30-19-07-14-pour_water-m4.txt,Pour_water
34,42,50,Accelerometer-2012-05-30-19-07-14-pour_water-m4.txt,Pour_water
35,44,48,Accelerometer-2012-05-30-19-07-14-pour_water-m4.txt,Pour_water
33,44,48,Accelerometer-2012-05-30-19-07-14-pour_water-m4.txt,Pour_water
33,45,46,Accelerometer-2012-05-30-19-07-14-pour_water-m4.txt,Pour_water
32,45,47,Accelerometer-2012-05-30-19-07-14-pour_water-m4.txt,Pour_water
33,46,49,Accelerometer-2012-05-30-19-07-14-pour_water-m4.txt,Pour_water
33,47,49,Accelerometer-2012-05-30-19-07-14-pour_water-m4.txt,Pour_water
35,46,50,Accelerometer-2012-05-30-19-07-14-pour_water-m4.txt,Pour_water
34,46,50,Accelerometer-2012-05-30-19-07-14-pour_water-m4.txt,Pour_water
36,48,49,Accelerometer-2012-05-30-19-07-14-pour_water-m4.txt,Pour_water
35,46,48,Accelerometer-2012-05-30-19-07-14-pour_water-m4.txt,Pour_water
36,46,47,Accelerometer-2012-05-30-19-07-14-pour_water-m4.txt,Pour_water
35,46,48,Accelerometer-2012-05-30-19-07-14-pour_water-m4.txt,Pour_water
35,46,48,Accelerometer-2012-05-30-19-07-14-pour_water-m4.txt,Pour_water
35,47,48,Accelerometer-2012-05-30-19-07-14-pour_water-m4.txt,Pour_water
36,48,49,Accelerometer-2012-05-30-19-07-14-pour_water-m4.txt,Pour_water
36,47,49,Accelerometer-2012-05-30-19-07-14-pour_water-m4.txt,Pour_water
37,47,49,Accelerometer-2012-05-30-19-07-14-pour_water-m4.txt,Pour_water
37,47,49,Accelerometer-2012-05-30-19-07-14-pour_water-m4.txt,Pour_water
36,48,49,Accelerometer-2012-05-30-19-07-14-pour_water-m4.txt,Pour_water
37,47,49,Accelerometer-2012-05-30-19-07-14-pour_water-m4.txt,Pour_water
36,47,48,Accelerometer-2012-05-30-19-07-14-pour_water-m4.txt,Pour_water
36,47,48,Accelerometer-2012-05-30-19-07-14-pour_water-m4.txt,Pour_water
37,47,48,Accelerometer-2012-05-30-19-07-14-pour_water-m4.txt,Pour_water
37,46,48,Accelerometer-2012-05-30-19-07-14-pour_water-m4.txt,Pour_water
37,45,48,Accelerometer-2012-05-30-19-07-14-pour_water-m4.txt,Pour_water
39,44,48,Accelerometer-2012-05-30-19-07-14-pour_water-m4.txt,Pour_water
37,43,48,Accelerometer-2012-05-30-19-07-14-pour_water-m4.txt,Pour_water
36,43,48,Accelerometer-2012-05-30-19-07-14-pour_water-m4.txt,Pour_water
36,44,48,Accelerometer-2012-05-30-19-07-14-pour_water-m4.txt,Pour_water
38,44,48,Accelerometer-2012-05-30-19-07-14-pour_water-m4.txt,Pour_water
38,45,48,Accelerometer-2012-05-30-19-07-14-pour_water-m4.txt,Pour_water
37,45,47,Accelerometer-2012-05-30-19-07-14-pour_water-m4.txt,Pour_water
37,44,48,Accelerometer-2012-05-30-19-07-14-pour_water-m4.txt,Pour_water
38,43,49,Accelerometer-2012-05-30-19-07-14-pour_water-m4.txt,Pour_water
38,44,49,Accelerometer-2012-05-30-19-07-14-pour_water-m4.txt,Pour_water
37,44,49,Accelerometer-2012-05-30-19-07-14-pour_water-m4.txt,Pour_water
37,43,48,Accelerometer-2012-05-30-19-07-14-pour_water-m4.txt,Pour_water
36,44,49,Accelerometer-2012-05-30-19-07-14-pour_water-m4.txt,Pour_water
37,43,50,Accelerometer-2012-05-30-19-07-14-pour_water-m4.txt,Pour_water
37,44,50,Accelerometer-2012-05-30-19-07-14-pour_water-m4.txt,Pour_water
38,43,50,Accelerometer-2012-05-30-19-07-14-pour_water-m4.txt,Pour_water
36,42,50,Accelerometer-2012-05-30-19-07-14-pour_water-m4.txt,Pour_water
36,41,49,Accelerometer-2012-05-30-19-07-14-pour_water-m4.txt,Pour_water
36,42,50,Accelerometer-2012-05-30-19-07-14-pour_water-m4.txt,Pour_water
34,41,51,Accelerometer-2012-05-30-19-07-14-pour_water-m4.txt,Pour_water
35,41,50,Accelerometer-2012-05-30-19-07-14-pour_water-m4.txt,Pour_water
36,41,52,Accelerometer-2012-05-30-19-07-14-pour_water-m4.txt,Pour_water
36,42,51,Accelerometer-2012-05-30-19-07-14-pour_water-m4.txt,Pour_water
36,41,51,Accelerometer-2012-05-30-19-07-14-pour_water-m4.txt,Pour_water
35,39,51,Accelerometer-2012-05-30-19-07-14-pour_water-m4.txt,Pour_water
35,40,52,Accelerometer-2012-05-30-19-07-14-pour_water-m4.txt,Pour_water
35,40,51,Accelerometer-2012-05-30-19-07-14-pour_water-m4.txt,Pour_water
35,40,51,Accelerometer-2012-05-30-19-07-14-pour_water-m4.txt,Pour_water
34,39,51,Accelerometer-2012-05-30-19-07-14-pour_water-m4.txt,Pour_water
34,39,52,Accelerometer-2012-05-30-19-07-14-pour_water-m4.txt,Pour_water
