x,y,z,source,class
28,41,50,Accelerometer-2012-05-25-18-27-29-standup_chair-f4.txt,Standup_chair
28,41,50,Accelerometer-2012-05-25-18-27-29-standup_chair-f4.txt,Standup_chair
28,41,51,Accelerometer-2012-05-25-18-27-29-standup_chair-f4.txt,Standup_chair
28,42,52,Accelerometer-2012-05-25-18-27-29-standup_chair-f4.txt,Standup_chair
30,40,51,Accelerometer-2012-05-25-18-27-29-standup_chair-f4.txt,Standup_chair
28,42,50,Accelerometer-2012-05-25-18-27-29-standup_chair-f4.txt,Standup_chair
29,42,51,Accelerometer-2012-05-25-18-27-29-standup_chair-f4.txt,Standup_chair
29,41,50,Accelerometer-2012-05-25-18-27-29-standup_chair-f4.txt,Standup_chair
28,41,50,Accelerometer-2012-05-25-18-27-29-standup_chair-f4.txt,Standup_chair
29,42,51,Accelerometer-2012-05-25-18-27-29-standup_chair-f4.txt,Standup_chair
29,42,51,Accelerometer-2012-05-25-18-27-29-standup_chair-f4.txt,Standup_chair
28,41,51,Accelerometer-2012-05-25-18-27-29-standup_chair-f4.txt,Standup_chair
29,41,51,Accelerometer-2012-05-25-18-27-29-standup_chair-f4.txt,Standup_chair
28,41,51,Accelerometer-2012-05-25-18-27-29-standup_chair-f4.txt,Standup_chair
29,42,51,Accelerometer-2012-05-25-18-27-29-standup_chair-f4.txt,Standup_chair
29,41,50,Accelerometer-2012-05-25-18-27-29-standup_chair-f4.txt,Standup_chair
28,40,51,Accelerometer-2012-05-25-18-27-29-standup_chair-f4.txt,Standup_chair
28,43,50,Accelerometer-2012-05-25-18-27-29-standup_chair-f4.txt,Standup_chair
28,42,50,Accelerometer-2012-05-25-18-27-29-standup_chair-f4.txt,Standup_chair
29,41,51,Accelerometer-2012-05-25-18-27-29-standup_chair-f4.txt,Standup_chair
29,42,50,Accelerometer-2012-05-25-18-27-29-standup_chair-f4.txt,Standup_chair
28,41,51,Accelerometer-2012-05-25-18-27-29-standup_chair-f4.txt,Standup_chair
27,41,50,Accelerometer-2012-05-25-18-27-29-standup_chair-f4.txt,Standup_chair
29,42,51,Accelerometer-2012-05-25-18-27-29-standup_chair-f4.txt,Standup_chair
28,41,51,Accelerometer-2012-05-25-18-27-29-standup_chair-f4.txt,Standup_chair
28,42,51,Accelerometer-2012-05-25-18-27-29-standup_chair-f4.txt,Standup_chair
29,42,51,Accelerometer-2012-05-25-18-27-29-standup_chair-f4.txt,Standup_chair
28,41,51,Accelerometer-2012-05-25-18-27-29-standup_chair-f4.txt,Standup_chair
28,41,50,Accelerometer-2012-05-25-18-27-29-standup_chair-f4.txt,Standup_chair
29,42,50,Accelerometer-2012-05-25-18-27-29-standup_chair-f4.txt,Standup_chair
29,41,50,Accelerometer-2012-05-25-18-27-29-standup_chair-f4.txt,Standup_chair
30,40,51,Accelerometer-2012-05-25-18-27-29-standup_chair-f4.txt,Standup_chair
29,42,51,Accelerometer-2012-05-25-18-27-29-standup_chair-f4.txt,Standup_chair
28,40,51,Accelerometer-2012-05-25-18-27-29-standup_chair-f4.txt,Standup_chair
28,42,51,Accelerometer-2012-05-25-18-27-29-standup_chair-f4.txt,Standup_chair
28,42,50,Accelerometer-2012-05-25-18-27-29-standup_chair-f4.txt,Standup_chair
28,41,50,Accelerometer-2012-05-25-18-27-29-standup_chair-f4.txt,Standup_chair
29,41,51,Accelerometer-2012-05-25-18-27-29-standup_chair-f4.txt,Standup_chair
28,41,50,Accelerometer-2012-05-25-18-27-29-standup_chair-f4.txt,Standup_chair
29,42,51,Accelerometer-2012-05-25-18-27-29-standup_chair-f4.txt,Standup_chair
28,41,50,Accelerometer-2012-05-25-18-27-29-standup_chair-f4.txt,Standup_chair
30,42,51,Accelerometer-2012-05-25-18-27-29-standup_chair-f4.txt,Standup_chair
28,42,51,Accelerometer-2012-05-25-18-27-29-standup_chair-f4.txt,Standup_chair
28,42,50,Accelerometer-2012-05-25-18-27-29-standup_chair-f4.txt,Standup_chair
29,40,51,Accelerometer-2012-05-25-18-27-29-standup_chair-f4.txt,Standup_chair
28,41,51,Accelerometer-2012-05-25-18-27-29-standup_chair-f4.txt,Standup_chair
29,41,50,Accelerometer-2012-05-25-18-27-29-standup_chair-f4.txt,Standup_chair
27,41,51,Accelerometer-2012-05-25-18-27-29-standup_chair-f4.txt,Standup_chair
28,42,50,Accelerometer-2012-05-25-18-27-29-standup_chair-f4.txt,Standup_chair
30,42,51,Accelerometer-2012-05-25-18-27-29-standup_chair-f4.txt,Standup_chair
29,41,49,Accelerometer-2012-05-25-18-27-29-standup_chair-f4.txt,Standup_chair
28,42,51,Accelerometer-2012-05-25-18-27-29-standup_chair-f4.txt,Standup_chair
28,41,51,Accelerometer-2012-05-25-18-27-29-standup_chair-f4.txt,Standup_chair
28,42,51,Accelerometer-2012-05-25-18-27-29-standup_chair-f4.txt,Standup_chair
28,41,51,Accelerometer-2012-05-25-18-27-29-standup_chair-f4.txt,Standup_chair
28,41,50,Accelerometer-2012-05-25-18-27-29-standup_chair-f4.txt,Standup_chair
28,42,50,Accelerometer-2012-05-25-18-27-29-standup_chair-f4.txt,Standup_chair
29,40,51,Accelerometer-2012-05-25-18-27-29-standup_chair-f4.txt,Standup_chair
28,41,51,Accelerometer-2012-05-25-18-27-29-standup_chair-f4.txt,Standup_chair
30,42,51,Accelerometer-2012-05-25-18-27-29-standup_chair-f4.txt,Standup_chair
29,41,51,Accelerometer-2012-05-25-18-27-29-standup_chair-f4.txt,Standup_chair
28,42,51,Accelerometer-2012-05-25-18-27-29-standup_chair-f4.txt,Standup_chair
29,42,49,Accelerometer-2012-05-25-18-27-29-standup_chair-f4.txt,Standup_chair
29,42,51,Accelerometer-2012-05-25-18-27-29-standup_chair-f4.txt,Standup_chair
28,41,51,Accelerometer-2012-05-25-18-27-29-standup_chair-f4.txt,Standup_chair
28,42,51,Accelerometer-2012-05-25-18-27-29-standup_chair-f4.txt,Standup_chair
30,41,50,Accelerometer-2012-05-25-18-27-29-standup_chair-f4.txt,Standup_chair
28,41,51,Accelerometer-2012-05-25-18-27-29-standup_chair-f4.txt,Standup_chair
29,42,50,Accelerometer-2012-05-25-18-27-29-standup_chair-f4.txt,Standup_chair
28,42,51,Accelerometer-2012-05-25-18-27-29-standup_chair-f4.txt,Standup_chair
29,42,51,Accelerometer-2012-05-25-18-27-29-standup_chair-f4.txt,Standup_chair
28,42,50,Accelerometer-2012-05-25-18-27-29-standup_chair-f4.txt,Standup_chair
29,41,49,Accelerometer-2012-05-25-18-27-29-standup_chair-f4.txt,Standup_chair
29,40,50,Accelerometer-2012-05-25-18-27-29-standup_chair-f4.txt,Standup_chair
29,41,51,Accelerometer-2012-05-25-18-27-29-standup_chair-f4.txt,Standup_chair
28,41,50,Accelerometer-2012-05-25-18-27-29-standup_chair-f4.txt,Standup_chair
29,41,50,Accelerometer-2012-05-25-18-27-29-standup_chair-f4.txt,Standup_chair
30,41,50,Accelerometer-2012-05-25-18-27-29-standup_chair-f4.txt,Standup_chair
30,42,50,Accelerometer-2012-05-25-18-27-29-standup_chair-f4.txt,Standup_chair
30,41,50,Accelerometer-2012-05-25-18-27-29-standup_chair-f4.txt,Standup_chair
30,41,51,Accelerometer-2012-05-25-18-27-29-standup_chair-f4.txt,Standup_chair
30,41,51,Accelerometer-2012-05-25-18-27-29-standup_chair-f4.txt,Standup_chair
29,43,52,Accelerometer-2012-05-25-18-27-29-standup_chair-f4.txt,Standup_chair
30,41,51,Accelerometer-2012-05-25-18-27-29-standup_chair-f4.txt,Standup_chair
25,39,51,Accelerometer-2012-05-25-18-27-29-standup_chair-f4.txt,Standup_chair
28,37,50,Accelerometer-2012-05-25-18-27-29-standup_chair-f4.txt,Standup_chair
28,38,51,Accelerometer-2012-05-25-18-27-29-standup_chair-f4.txt,Standup_chair
27,39,50,Accelerometer-2012-05-25-18-27-29-standup_chair-f4.txt,Standup_chair
27,38,48,Accelerometer-2012-05-25-18-27-29-standup_chair-f4.txt,Standup_chair
26,36,48,Accelerometer-2012-05-25-18-27-29-standup_chair-f4.txt,Standup_chair
27,36,48,Accelerometer-2012-05-25-18-27-29-standup_chair-f4.txt,Standup_chair
25,36,49,Accelerometer-2012-05-25-18-27-29-standup_chair-f4.txt,Standup_chair
24,38,48,Accelerometer-2012-05-25-18-27-29-standup_chair-f4.txt,Standup_chair
23,39,46,Accelerometer-2012-05-25-18-27-29-standup_chair-f4.txt,Standup_chair
22,37,48,Accelerometer-2012-05-25-18-27-29-standup_chair-f4.txt,Standup_chair
21,41,50,Accelerometer-2012-05-25-18-27-29-standup_chair-f4.txt,Standup_chair
