x,y,z,source,class
36,45,50,Accelerometer-2012-03-26-05-03-27-pour_water-m3.txt,Pour_water
36,43,50,Accelerometer-2012-03-26-05-03-27-pour_water-m3.txt,Pour_water
35,43,50,Accelerometer-2012-03-26-05-03-27-pour_water-m3.txt,Pour_water
36,44,50,Accelerometer-2012-03-26-05-03-27-pour_water-m3.txt,Pour_water
35,42,49,Accelerometer-2012-03-26-05-03-27-pour_water-m3.txt,Pour_water
35,43,51,Accelerometer-2012-03-26-05-03-27-pour_water-m3.txt,Pour_water
36,43,50,Accelerometer-2012-03-26-05-03-27-pour_water-m3.txt,Pour_water
36,43,49,Accelerometer-2012-03-26-05-03-27-pour_water-m3.txt,Pour_water
34,45,49,Accelerometer-2012-03-26-05-03-27-pour_water-m3.txt,Pour_water
35,44,50,Accelerometer-2012-03-26-05-03-27-pour_water-m3.txt,Pour_water
33,44,49,Accelerometer-2012-03-26-05-03-27-pour_water-m3.txt,Pour_water
35,43,49,Accelerometer-2012-03-26-05-03-27-pour_water-m3.txt,Pour_water
34,45,49,Accelerometer-2012-03-26-05-03-27-pour_water-m3.txt,Pour_water
35,43,50,Accelerometer-2012-03-26-05-03-27-pour_water-m3.txt,Pour_water
34,43,48,Accelerometer-2012-03-26-05-03-27-pour_water-m3.txt,Pour_water
35,43,49,Accelerometer-2012-03-26-05-03-27-pour_water-m3.txt,Pour_water
35,43,50,Accelerometer-2012-03-26-05-03-27-pour_water-m3.txt,Pour_water
35,44,49,Accelerometer-2012-03-26-05-03-27-pour_water-m3.txt,Pour_water
35,44,49,Accelerometer-2012-03-26-05-03-27-pour_water-m3.txt,Pour_water
36,43,49,Accelerometer-2012-03-26-05-03-27-pour_water-m3.txt,Pour_water
35,43,50,Accelerometer-2012-03-26-05-03-27-pour_water-m3.txt,Pour_water
36,42,50,Accelerometer-2012-03-26-05-03-27-pour_water-m3.txt,Pour_water
35,44,49,Accelerometer-2012-03-26-05-03-27-pour_water-m3.txt,Pour_water
35,43,49,Accelerometer-2012-03-26-05-03-27-pour_water-m3.txt,Pour_water
34,44,49,Accelerometer-2012-03-26-05-03-27-pour_water-m3.txt,Pour_water
35,45,50,Accelerometer-2012-03-26-05-03-27-pour_water-m3.txt,Pour_water
33,46,50,Accelerometer-2012-03-26-05-03-27-pour_water-m3.txt,Pour_water
34,44,50,Accelerometer-2012-03-26-05-03-27-pour_water-m3.txt,Pour_water
37,46,52,Accelerometer-2012-03-26-05-03-27-pour_water-m3.txt,Pour_water
36,47,52,Accelerometer-2012-03-26-05-03-27-pour_water-m3.txt,Pour_water
37,46,52,Accelerometer-2012-03-26-05-03-27-pour_water-m3.txt,Pour_water
40,45,50,Accelerometer-2012-03-26-05-03-27-pour_water-m3.txt,Pour_water
42,45,49,Accelerometer-2012-03-26-05-03-27-pour_water-m3.txt,Pour_water
41,44,47,Accelerometer-2012-03-26-05-03-27-pour_water-m3.txt,Pour_water
42,45,47,Accelerometer-2012-03-26-05-03-27-pour_water-m3.txt,Pour_water
40,42,46,Accelerometer-2012-03-26-05-03-27-pour_water-m3.txt,Pour_water
40,43,46,Accelerometer-2012-03-26-05-03-27-pour_water-m3.txt,Pour_water
39,45,47,Accelerometer-2012-03-26-05-03-27-pour_water-m3.txt,Pour_water
